DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,5,2018,29,12,2017,1,0101,999,999,9,9,320,320,9,9,99,99
1,0101,6,2018,20,12,2017,1,0108,999,999,9,9,320,320,9,9,99,99
1,0101,6,2018,13,6,2017,1,0101,999,999,9,9,320,320,9,9,99,99
1,0101,6,2018,30,11,2017,1,0101,999,999,9,9,320,320,9,9,99,99
1,0115,6,2018,10,1,2017,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,4,2017,28,2,2017,1,0101,999,999,9,9,9999,9999,9,9,99,99
1,0101,12,2017,24,11,2017,1,0101,999,999,9,9,9999,9999,9,9,99,99
1,0101,3,2018,23,10,2017,1,0101,999,999,9,9,9999,9999,9,9,99,99
1,0114,8,2017,29,6,2017,1,0114,999,999,9,9,320,320,9,9,99,99
1,0101,12,2017,16,10,2017,1,0101,69,999,4,9,320,320,3,9,72,97
1,0101,8,2017,3,7,2017,1,0108,45,999,4,9,320,320,3,9,97,97
3,0309,11,2017,26,9,2017,1,0101,51,999,4,9,320,320,3,9,97,97
1,0101,4,2017,10,2,2017,1,0101,50,999,4,9,320,320,4,9,24,99
1,0101,2,2018,18,9,2017,1,0102,39,999,4,9,320,320,3,9,71,99
1,0101,4,2017,26,1,2017,1,0101,55,999,4,9,320,320,4,9,52,43
1,0101,3,2017,6,3,2017,1,0101,47,999,4,9,320,320,4,9,35,97
1,0102,7,2017,19,5,2017,1,0102,35,999,4,9,320,320,4,9,43,97
1,0101,3,2017,16,1,2017,1,0101,42,999,4,9,320,320,4,9,52,97
1,0101,4,2017,14,3,2017,1,0101,44,999,4,9,320,320,4,9,52,97
1,0117,6,2017,1,3,2017,1,0101,52,999,4,9,320,320,4,9,52,97
1,0101,9,2017,13,3,2017,1,0101,36,999,4,9,320,320,4,9,52,97
1,0101,10,2017,4,9,2017,1,0101,45,999,4,9,320,320,4,9,97,97
1,0114,2,2018,20,12,2017,1,0114,35,999,4,9,320,320,4,9,97,97
1,0101,11,2017,17,10,2017,1,0101,32,29,4,9,320,320,4,9,43,99
14,1404,11,2017,4,7,2017,1,0101,29,26,4,9,320,320,4,9,52,99
1,0116,2,2017,25,1,2017,1,0116,40,999,4,9,320,320,4,9,72,99
1,0106,11,2017,9,5,2017,1,0106,32,31,4,9,320,840,4,9,83,99
1,0114,2,2018,19,12,2017,1,0117,41,999,4,9,320,320,4,9,74,99
1,0101,12,2017,8,11,2017,1,0101,44,999,4,9,320,320,4,9,34,99
1,0101,8,2017,16,6,2017,1,0114,999,999,9,9,320,320,9,9,97,97
1,0101,11,2017,1,6,2017,1,0115,57,999,4,9,1026,320,9,9,52,97
1,0101,7,2017,15,5,2017,1,0101,54,999,9,9,152,320,9,9,97,97
1,0101,7,2017,5,6,2017,1,0114,999,999,4,9,320,320,9,9,97,99
1,0101,9,2017,20,2,2017,1,0106,49,999,4,9,320,720,9,9,99,99
1,0101,9,2017,26,6,2017,1,0101,47,999,9,9,192,320,1,9,52,22
1,0101,3,2018,15,11,2017,1,0101,999,999,9,9,320,320,5,9,26,23
1,0101,5,2017,24,3,2017,1,0101,999,999,9,9,320,320,4,9,23,31
1,0101,2,2018,4,12,2017,1,0101,999,999,9,9,320,320,5,9,22,32
1,0115,4,2018,27,11,2017,1,0101,999,999,9,9,320,320,1,9,97,33
1,0101,9,2017,25,5,2017,1,0101,999,999,9,9,320,320,1,9,97,41
1,0101,4,2017,12,1,2017,1,0101,999,999,9,9,320,320,4,9,35,41
1,0101,10,2017,6,9,2017,1,0101,999,999,9,9,320,320,4,9,41,41
1,0101,10,2017,3,8,2017,1,0108,999,999,9,9,320,320,4,9,34,43
1,0101,4,2018,3,7,2017,1,0101,53,999,9,9,320,320,4,9,43,43
1,0115,9,2017,3,7,2017,1,0115,49,999,9,9,320,320,1,9,51,75
1,0101,7,2017,25,5,2017,1,0101,50,999,9,9,320,222,1,9,26,97
1,0101,8,2017,20,2,2017,1,0101,999,999,9,9,320,320,1,9,72,97
1,0101,10,2017,26,7,2017,1,0115,58,999,9,9,320,320,1,9,83,97
1,0115,5,2017,27,2,2017,1,0115,999,999,9,9,320,320,1,9,92,97
1,0101,12,2017,13,7,2017,1,0101,999,999,9,9,320,320,1,9,96,97
17,1706,2,2017,27,1,2017,1,0108,999,999,9,9,320,320,1,9,75,97
1,0108,3,2017,17,2,2017,1,0108,999,999,9,9,320,320,1,9,75,97
1,0101,1,2018,28,8,2017,1,0108,999,999,9,9,320,320,1,9,75,97
1,0115,3,2018,29,11,2017,1,0115,999,999,9,9,320,320,1,9,92,97
1,0101,5,2017,9,2,2017,1,0115,999,999,9,9,320,320,4,9,23,97
1,0115,8,2017,29,6,2017,1,0101,69,999,9,9,320,320,4,9,32,97
4,0408,4,2017,16,1,2017,1,0108,999,999,9,9,320,320,4,9,34,97
4,0415,7,2017,5,4,2017,1,0101,999,999,9,9,320,320,4,9,43,97
1,0101,12,2017,21,8,2017,1,0101,999,999,9,9,320,320,4,9,43,97
1,0101,7,2017,25,5,2017,1,0101,999,999,9,9,320,222,1,9,52,97
1,0101,6,2017,26,4,2017,1,0101,999,999,9,9,320,320,1,9,52,97
1,0101,5,2017,15,3,2017,1,0101,31,999,9,9,320,320,1,9,52,97
1,0101,4,2017,21,2,2017,1,0101,999,999,9,9,320,320,1,9,71,97
16,1615,8,2017,2,8,2017,1,0101,999,999,9,9,320,320,1,9,71,97
1,0101,7,2017,24,1,2017,1,0108,999,999,9,9,720,320,1,9,72,97
1,0116,5,2017,31,1,2017,1,0101,999,999,9,9,320,320,1,9,92,97
1,0101,10,2017,11,5,2017,1,0101,999,999,9,9,320,320,1,9,92,97
1,0101,10,2017,12,6,2017,1,0101,40,999,9,9,320,320,1,9,96,97
1,0114,1,2017,12,1,2017,1,0114,999,999,9,9,320,320,1,9,97,97
1,0101,3,2017,1,2,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,4,2017,14,3,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,4,2017,3,2,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,5,2017,9,3,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,8,2017,5,6,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0115,8,2017,21,2,2017,1,0115,999,999,9,9,320,320,1,9,97,97
3,0301,9,2017,24,4,2017,1,0115,999,999,9,9,320,320,1,9,97,97
9,0920,10,2017,15,2,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,10,2017,26,6,2017,1,0101,999,999,9,9,320,320,1,9,97,97
5,0502,10,2017,28,8,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,10,2017,26,9,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0115,12,2017,19,10,2017,1,0115,999,999,9,9,320,320,1,9,97,97
1,0101,1,2018,28,9,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,2,2018,6,9,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,2,2018,29,11,2017,1,0108,999,999,9,9,320,320,1,9,97,97
1,0101,2,2018,31,10,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0114,2,2018,23,10,2017,1,0115,999,999,9,9,320,320,1,9,97,97
1,0101,2,2018,29,10,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,3,2018,22,12,2017,1,0101,999,999,9,9,320,320,1,9,97,97
1,0108,3,2018,27,10,2017,1,0108,999,999,9,9,320,320,1,9,97,97
1,0101,4,2018,19,10,2017,1,0108,999,999,9,9,320,320,1,9,97,97
5,0505,11,2017,17,1,2017,1,0115,999,999,9,9,340,320,1,9,97,97
1,0101,5,2017,9,2,2017,1,0101,999,999,9,9,320,320,1,9,99,97
1,0110,12,2017,24,7,2017,1,0110,999,47,9,9,320,320,1,9,92,99
15,1505,2,2018,6,12,2017,1,0101,48,44,9,9,320,320,1,9,92,99
1,0101,9,2017,28,6,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0101,1,2018,5,6,2017,1,0102,999,999,9,9,320,320,1,9,99,99
1,0101,3,2018,5,10,2017,1,0115,999,999,9,9,320,320,4,9,43,99
1,0101,11,2017,27,6,2017,1,0115,80,999,1,9,320,320,1,9,97,99
1,0101,10,2017,18,9,2017,1,0101,46,999,9,9,320,320,1,9,97,99
1,0101,11,2017,11,9,2017,1,0115,999,999,9,9,320,320,1,9,97,99
1,0101,4,2018,6,12,2017,1,0101,999,999,9,9,320,320,1,9,97,99
15,1501,2,2018,22,11,2017,1,0101,57,999,4,9,170,320,1,9,99,99
5,0502,3,2017,27,1,2017,1,0106,999,999,9,9,320,320,1,9,99,99
18,1801,5,2017,27,4,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0101,5,2017,7,4,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0111,6,2017,19,1,2017,1,0112,999,999,9,9,320,320,1,9,99,99
15,1501,8,2017,20,5,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0101,8,2017,17,7,2017,1,0101,999,999,9,9,320,320,1,9,99,99
2,0201,10,2017,5,6,2017,1,0103,999,999,4,9,320,320,1,9,99,99
1,0103,11,2017,11,9,2017,1,0103,999,999,9,9,320,320,1,9,99,99
1,0101,12,2017,7,6,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0114,12,2017,18,4,2017,1,0114,999,999,9,9,320,320,1,9,99,99
1,0111,1,2018,30,11,2017,1,0111,58,999,9,9,320,320,1,9,99,99
1,0101,10,2017,8,8,2017,1,0107,999,999,9,9,340,320,1,9,99,99
1,0101,3,2017,2,3,2017,1,0101,999,999,9,9,320,320,1,9,99,99
1,0101,6,2017,14,3,2017,1,0101,42,38,4,9,320,320,6,9,22,99
1,0101,10,2017,21,8,2017,1,0101,49,999,4,9,320,320,2,9,52,97
1,0114,6,2018,16,3,2017,1,0101,42,999,4,9,320,320,2,9,71,97
1,0115,1,2018,15,12,2017,1,0101,43,999,4,9,320,320,2,9,83,97
1,0101,6,2017,20,3,2017,1,0110,34,999,4,9,320,320,2,9,92,97
1,0101,2,2018,23,10,2017,1,0108,29,999,4,9,320,320,2,9,91,97
1,0102,10,2017,21,8,2017,1,0102,55,48,4,9,320,320,2,9,52,99
13,1301,3,2018,15,12,2017,1,0116,39,999,4,9,320,320,2,9,92,99
1,0101,2,2018,30,10,2017,1,0101,56,999,4,9,320,320,2,9,72,99
1,0105,3,2018,21,8,2017,1,0105,32,999,5,9,320,320,2,9,75,99
1,0102,2,2018,13,10,2017,1,0102,48,999,4,9,320,320,2,9,92,99
1,0101,3,2017,8,3,2017,1,0105,33,999,4,9,320,320,2,9,99,99
1,0101,3,2017,10,1,2017,1,0113,36,37,4,4,320,320,5,9,22,12
1,0101,3,2017,2,2,2017,1,0101,59,42,4,4,840,320,5,9,21,23
1,0101,9,2017,25,7,2017,1,0101,38,36,4,4,222,222,5,9,22,24
1,0101,5,2017,10,4,2017,1,0101,59,999,4,9,320,320,5,9,24,97
1,0101,5,2017,7,3,2017,1,0101,44,999,4,9,320,320,5,9,52,97
1,0101,7,2017,20,2,2017,1,0117,48,999,4,9,320,320,5,9,21,99
4,0415,6,2018,19,12,2017,1,0101,42,999,4,9,320,320,5,9,97,99
1,0101,4,2017,14,2,2017,1,0101,999,33,9,4,320,320,9,4,99,42
1,0101,3,2017,3,2,2017,1,0101,999,37,9,4,320,320,9,4,97,43
1,0115,8,2017,11,5,2017,1,0101,999,39,9,4,320,320,9,3,52,52
1,0101,3,2018,28,11,2017,1,0115,999,32,9,9,320,320,9,3,97,52
1,0101,11,2017,13,10,2017,1,0101,999,45,9,4,320,320,9,3,99,52
1,0101,4,2017,13,3,2017,1,0101,999,39,9,4,320,320,9,3,97,97
1,0101,11,2017,10,8,2017,1,0101,999,34,9,4,320,320,9,3,97,97
1,0115,2,2017,12,1,2017,1,0117,999,44,9,4,320,320,9,3,99,97
1,0101,9,2017,5,5,2017,1,0103,999,35,9,4,320,320,9,3,99,99
1,0106,2,2018,24,5,2017,1,0107,26,45,4,4,320,320,3,3,72,32
1,0101,3,2018,30,5,2017,1,0117,29,23,4,4,320,320,3,4,52,42
1,0102,6,2017,8,5,2017,1,0102,30,30,4,4,320,320,3,3,97,51
1,0101,2,2018,25,10,2017,1,0101,26,19,4,4,320,320,3,3,71,97
1,0101,11,2017,23,8,2017,1,0101,34,33,4,4,320,320,3,3,97,75
1,0101,9,2017,11,8,2017,1,0108,47,56,4,4,320,320,3,3,97,96
1,0107,2,2018,10,10,2017,1,0101,36,36,4,4,320,320,3,3,3,97
1,0101,6,2017,3,4,2017,1,0116,25,19,4,4,320,320,4,3,35,97
1,0101,8,2017,26,6,2017,1,0101,24,23,4,4,320,320,3,3,43,97
1,0101,2,2018,9,10,2017,1,0101,29,29,4,4,320,320,3,3,52,97
1,0115,8,2017,1,2,2017,1,0115,26,21,4,4,320,320,3,3,52,97
1,0102,5,2017,15,2,2017,1,0102,38,35,4,4,320,320,3,3,74,97
1,0101,10,2017,2,3,2017,1,0106,31,23,4,4,320,320,3,3,96,97
1,0101,5,2017,23,1,2017,1,0115,24,19,4,5,320,320,3,3,97,97
1,0101,7,2017,30,5,2017,1,0101,26,23,4,4,320,320,3,3,97,97
1,0101,9,2017,15,6,2017,1,0101,28,30,4,4,320,320,3,3,97,97
1,0101,5,2018,11,8,2017,1,0116,24,22,4,4,320,320,3,3,97,97
1,0111,2,2018,10,11,2017,1,0111,20,25,1,1,320,320,3,3,51,97
1,0101,9,2017,8,5,2017,1,0101,29,29,4,4,320,320,3,3,71,97
1,0101,10,2017,14,9,2017,1,0108,29,23,4,4,320,320,3,3,93,97
1,0101,5,2017,6,3,2017,1,0101,34,35,4,4,320,320,3,3,97,97
1,0101,5,2017,19,1,2017,1,0101,23,20,4,4,320,320,3,3,97,97
1,0101,5,2017,10,3,2017,1,0101,25,28,1,1,320,320,3,3,97,97
1,0101,8,2017,20,2,2017,1,0108,23,21,4,4,320,320,3,3,97,97
1,0101,9,2017,29,8,2017,1,0102,23,23,4,4,320,320,3,3,97,97
1,0101,11,2017,10,1,2017,1,0108,999,999,9,9,320,320,3,3,97,97
1,0101,12,2017,3,8,2017,1,0101,21,20,4,4,320,320,3,3,97,97
1,0101,1,2018,24,11,2017,1,0108,999,999,9,9,320,320,3,3,97,97
1,0101,4,2018,25,9,2017,1,0101,26,34,4,4,320,320,3,3,97,97
1,0115,5,2018,14,12,2017,1,0115,24,26,4,4,320,320,3,3,97,97
1,0101,12,2017,27,9,2017,1,0116,47,41,4,5,320,320,3,3,72,99
1,0101,9,2017,11,8,2017,1,0103,38,35,4,4,320,320,3,3,99,99
1,0101,3,2018,4,12,2017,1,0101,30,26,4,4,320,320,4,4,31,23
1,0101,9,2017,15,3,2017,1,0101,23,25,4,4,320,320,4,4,43,31
1,0101,2,2018,1,12,2017,1,0101,30,26,4,9,320,320,4,4,31,31
1,0101,10,2017,6,3,2017,1,0101,25,22,4,4,320,320,4,3,42,42
1,0101,12,2017,22,3,2017,1,0108,26,24,4,4,320,320,4,3,52,52
1,0101,1,2018,23,6,2017,1,0101,33,27,4,4,320,320,4,3,97,75
1,0115,6,2017,23,5,2017,1,0101,28,25,4,4,320,320,4,3,31,97
1,0101,11,2017,22,8,2017,1,0101,30,22,4,4,320,320,4,3,43,97
6,0608,2,2018,19,10,2017,1,0117,32,23,4,4,320,320,4,3,43,97
1,0101,4,2017,15,3,2017,1,0101,24,19,4,4,320,320,4,3,83,97
1,0101,6,2017,13,6,2017,1,0101,21,21,4,4,320,320,4,3,97,97
1,0101,3,2018,5,12,2017,1,0101,48,47,4,9,320,320,4,3,97,97
1,0101,12,2017,9,8,2017,1,0115,29,25,4,4,320,320,4,3,97,97
1,0115,4,2018,19,9,2017,1,0115,32,25,4,9,320,320,4,3,31,97
2,0201,12,2017,11,7,2017,1,0108,48,46,4,9,320,320,4,3,31,97
1,0101,9,2017,22,6,2017,1,0115,24,25,4,4,320,320,4,3,35,97
1,0101,2,2018,21,9,2017,1,0101,34,29,4,9,320,320,4,3,35,97
1,0101,2,2017,5,1,2017,1,0108,27,21,4,4,320,320,4,3,97,97
1,0115,3,2017,19,1,2017,1,0101,23,22,4,4,320,320,4,3,97,97
1,0101,3,2017,9,2,2017,1,0114,24,22,4,4,320,320,4,3,97,97
1,0101,6,2017,17,3,2017,1,0101,29,24,4,4,320,320,4,3,97,97
1,0101,9,2017,21,6,2017,1,0101,27,23,4,4,320,320,4,3,97,97
1,0101,2,2018,10,11,2017,1,0101,25,19,1,9,320,320,4,3,97,97
1,0115,7,2017,16,5,2017,1,0115,27,25,4,9,320,320,4,3,97,97
1,0101,5,2018,27,1,2017,1,0101,42,25,4,4,320,320,4,3,97,97
1,0101,6,2017,5,5,2017,1,0101,23,23,4,4,320,320,4,3,97,97
1,0107,2,2018,19,10,2017,1,0107,33,37,9,4,320,320,9,3,99,97
1,0101,10,2017,10,10,2017,1,0101,25,34,9,4,320,320,1,3,51,51
1,0101,6,2017,10,1,2017,1,0102,37,44,4,4,320,320,1,3,92,81
1,0101,7,2017,24,5,2017,1,0104,49,33,9,4,320,320,1,3,91,97
1,0101,8,2017,20,2,2017,1,0101,37,25,9,9,320,320,1,3,99,97
1,0101,12,2017,7,9,2017,1,0108,26,23,4,4,320,320,1,3,92,97
1,0116,4,2017,22,2,2017,1,0116,30,25,4,4,320,320,1,3,92,97
1,0101,5,2018,5,10,2017,1,0101,26,31,9,4,188,320,1,3,97,97
1,0115,4,2017,21,3,2017,1,0115,28,30,9,4,320,320,1,3,97,97
1,0101,1,2018,25,10,2017,1,0108,999,26,9,4,320,320,1,3,97,97
1,0112,9,2017,7,7,2017,1,0112,36,25,4,4,320,320,2,4,92,23
1,0115,10,2017,26,7,2017,1,0101,26,29,4,4,320,320,2,3,83,32
3,0306,11,2017,25,7,2017,1,0101,36,24,1,1,320,320,2,3,92,32
1,0101,4,2017,27,3,2017,1,0101,29,35,4,4,320,320,2,3,54,54
1,0101,12,2017,3,11,2017,1,0101,24,23,4,4,320,320,2,3,52,97
1,0101,10,2017,22,5,2017,1,0116,28,28,4,4,320,320,2,3,72,97
1,0103,5,2017,16,1,2017,1,0103,27,26,4,4,320,320,2,3,81,97
1,0101,11,2017,2,8,2017,1,0101,30,37,4,4,320,320,2,3,83,97
1,0101,8,2017,27,1,2017,1,0101,37,31,4,4,320,320,2,3,83,97
1,0114,9,2017,3,8,2017,1,0114,30,25,4,4,320,320,2,3,92,97
1,0101,3,2018,15,2,2017,1,0116,27,37,4,4,320,320,2,3,97,97
16,1601,11,2017,17,5,2017,1,0101,28,18,4,4,320,320,2,3,71,97
1,0108,7,2017,17,5,2017,1,0108,27,22,4,4,320,320,2,3,75,97
1,0110,10,2017,11,9,2017,1,0110,32,25,1,1,320,320,2,3,92,97
1,0101,4,2017,3,2,2017,1,0101,32,21,4,4,320,320,2,3,97,97
1,0108,6,2017,4,4,2017,1,0108,20,21,4,4,320,320,2,3,97,97
1,0110,7,2017,25,4,2017,1,0110,25,26,1,1,320,320,2,3,97,97
1,0101,4,2018,19,4,2017,1,0101,22,23,4,4,320,320,2,3,97,97
1,0101,10,2017,10,7,2017,1,0101,36,33,4,4,320,320,5,4,25,35
1,0115,4,2017,2,3,2017,1,0101,39,28,4,4,320,320,5,3,43,52
1,0101,5,2018,24,10,2017,1,0108,42,40,4,4,320,340,5,3,21,97
1,0101,6,2017,17,5,2017,1,0101,37,36,4,4,320,320,5,3,97,97
1,0101,4,2017,13,2,2017,1,0101,37,24,4,4,320,320,5,3,97,97
18,1804,1,2018,16,11,2017,1,0101,40,24,4,4,320,320,5,3,97,97
1,0101,9,2017,9,8,2017,1,0101,999,35,9,4,320,320,9,5,97,21
1,0101,9,2017,26,1,2017,1,0101,999,37,9,4,320,320,9,4,43,23
1,0101,2,2018,6,3,2017,1,0108,36,35,4,4,320,320,9,4,21,23
1,0102,12,2017,11,9,2017,1,0102,999,56,9,4,222,320,9,4,99,41
1,0101,5,2017,16,3,2017,1,0101,999,42,9,4,320,320,9,4,97,41
1,0102,8,2017,19,6,2017,1,0102,999,51,9,4,320,320,9,4,43,43
1,0101,2,2018,11,9,2017,1,0101,36,35,9,9,320,320,9,4,99,43
1,0101,8,2017,4,5,2017,1,0101,999,36,9,4,320,320,9,4,99,43
1,0102,3,2018,25,5,2017,1,0102,999,46,9,4,320,840,9,4,97,51
1,0101,7,2017,16,5,2017,1,0101,62,58,4,4,320,320,9,4,21,97
10,1017,11,2017,25,8,2017,1,0104,27,26,9,4,320,320,9,4,99,97
1,0101,9,2017,18,7,2017,1,0101,51,41,4,4,320,320,9,4,21,97
9,0920,7,2017,19,6,2017,1,0115,999,35,9,4,320,320,9,4,26,97
1,0108,4,2018,28,8,2017,1,0108,999,39,9,4,320,320,9,4,97,97
13,1302,6,2017,6,6,2017,1,0101,41,32,9,4,320,320,9,4,99,97
1,0101,12,2017,19,10,2017,1,0101,27,27,4,4,320,320,4,4,35,23
1,0116,4,2018,8,9,2017,1,0116,33,30,4,4,320,320,3,4,51,23
1,0115,5,2017,12,1,2017,1,0115,28,28,4,4,320,320,3,4,81,23
3,0310,6,2017,17,4,2017,1,0101,28,34,4,4,320,320,4,4,31,35
1,0101,12,2017,12,9,2017,1,0101,26,25,9,4,320,320,3,4,97,35
1,0101,8,2017,19,6,2017,1,0108,32,31,4,4,320,320,3,4,97,35
1,0101,10,2017,22,8,2017,1,0108,29,33,4,4,320,320,4,4,35,41
1,0101,12,2017,12,9,2017,1,0101,33,30,4,4,320,320,3,4,52,41
1,0101,5,2017,3,4,2017,1,0117,31,27,4,4,320,320,3,4,97,41
1,0101,8,2017,28,5,2017,1,0101,28,26,4,4,320,320,3,4,97,42
1,0115,11,2017,28,8,2017,1,0101,24,25,4,4,320,320,3,4,72,43
1,0101,10,2017,3,8,2017,1,0101,29,29,9,4,320,320,3,4,97,43
1,0101,10,2017,22,9,2017,1,0101,54,50,4,9,320,320,3,4,52,52
1,0114,10,2017,20,9,2017,1,0114,38,25,4,4,320,320,3,4,52,52
1,0114,7,2017,6,6,2017,1,0114,24,25,4,4,320,320,3,4,81,81
1,0101,9,2017,22,5,2017,1,0101,32,29,4,4,320,320,3,4,51,97
1,0101,12,2017,17,8,2017,1,0101,33,33,4,4,320,320,3,4,52,97
1,0101,11,2017,5,7,2017,1,0101,29,25,4,4,320,320,3,4,81,97
1,0111,4,2017,10,3,2017,1,0110,29,26,4,4,320,320,3,4,97,97
1,0101,10,2017,23,6,2017,1,0101,31,20,4,4,320,320,3,4,97,97
1,0101,10,2017,16,8,2017,1,0101,35,34,4,4,320,320,3,4,97,97
3,0303,10,2017,5,4,2017,1,0101,28,25,4,4,320,320,3,4,52,97
1,0101,1,2018,26,9,2017,1,0101,26,30,4,4,320,320,3,4,52,97
1,0115,2,2017,30,1,2017,1,0115,21,23,4,4,320,320,3,4,97,97
1,0101,3,2017,6,2,2017,1,0101,24,23,4,4,320,320,3,4,97,97
1,0108,4,2017,20,1,2017,1,0108,26,23,4,4,320,320,3,4,97,97
1,0101,8,2017,31,7,2017,1,0101,24,21,4,4,320,320,3,4,97,97
1,0101,9,2017,28,6,2017,1,0101,33,46,4,4,320,320,3,4,97,97
1,0115,9,2017,18,8,2017,1,0108,25,24,4,4,320,320,3,4,97,97
1,0115,10,2017,19,9,2017,1,0101,28,27,9,4,320,320,3,4,97,97
1,0101,11,2017,4,10,2017,1,0101,30,31,4,4,320,320,3,4,97,97
1,0117,12,2017,27,11,2017,1,0117,32,29,4,4,320,320,3,4,97,97
1,0108,12,2017,25,9,2017,1,0108,28,25,4,4,320,320,3,4,97,97
1,0116,1,2018,8,6,2017,1,0116,29,25,4,4,320,320,3,4,97,97
1,0101,1,2018,5,10,2017,1,0101,28,27,4,4,320,320,3,4,97,97
1,0102,1,2018,25,9,2017,1,0102,26,19,4,5,320,320,3,4,97,97
1,0101,9,2017,14,6,2017,1,0101,28,23,4,4,320,840,3,4,97,97
1,0101,4,2018,26,10,2017,1,0106,26,24,4,4,320,320,3,4,97,97
16,1615,11,2017,5,10,2017,1,0101,25,27,4,4,320,320,3,4,97,97
1,0101,6,2018,2,11,2017,1,0103,26,25,4,4,320,320,3,4,99,97
1,0101,6,2017,18,5,2017,1,0101,30,28,4,4,320,320,3,4,97,97
1,0101,11,2017,13,11,2017,1,0117,36,35,4,4,320,320,3,4,82,99
1,0117,12,2017,16,10,2017,1,0117,30,33,4,4,320,320,3,4,99,99
1,0101,6,2017,17,4,2017,1,0101,31,28,4,4,320,320,4,5,97,21
1,0115,8,2017,25,4,2017,1,0115,35,31,4,4,320,320,4,5,97,21
21,2101,6,2017,3,5,2017,1,0101,31,28,4,4,320,320,4,4,97,23
1,0101,7,2017,11,4,2017,1,0101,31,37,4,4,320,320,4,4,43,23
1,0101,6,2017,6,4,2017,1,0102,43,34,4,4,320,320,4,4,34,23
1,0102,6,2017,6,4,2017,1,0102,43,34,4,4,320,320,4,4,34,23
1,0101,4,2017,21,2,2017,1,0101,63,57,4,4,320,320,4,4,92,23
1,0102,10,2017,31,5,2017,1,0102,33,26,4,4,320,320,4,4,97,23
1,0101,3,2018,10,11,2017,1,0101,35,31,4,4,320,320,4,4,97,23
7,0701,10,2017,2,8,2017,1,0101,29,34,4,4,320,320,4,4,43,23
1,0101,9,2017,5,9,2017,1,0101,43,53,4,5,320,320,4,4,97,23
1,0101,5,2017,15,3,2017,1,0101,35,30,4,4,320,320,4,4,23,23
1,0101,3,2018,5,10,2017,1,0101,29,27,4,4,320,320,4,4,34,23
1,0114,12,2017,11,1,2017,1,0114,27,23,4,4,320,320,4,4,34,23
1,0104,12,2017,18,10,2017,1,0101,22,23,4,4,320,320,4,4,72,23
1,0101,2,2018,26,10,2017,1,0101,33,32,1,4,320,320,4,4,72,23
1,0101,11,2017,31,5,2017,1,0101,34,34,4,4,320,320,4,4,24,24
1,0101,5,2017,20,3,2017,1,0101,30,30,4,4,320,320,4,4,52,24
1,0101,5,2017,18,4,2017,1,0101,28,28,4,4,320,320,5,5,24,24
1,0115,6,2017,16,2,2017,1,0101,26,23,4,4,320,320,4,5,33,24
1,0101,5,2017,2,3,2017,1,0101,38,30,4,4,320,320,5,5,26,26
1,0101,10,2017,13,9,2017,1,0101,30,32,4,4,320,320,4,5,97,26
1,0101,4,2018,18,10,2017,1,0101,32,31,4,4,320,320,4,4,44,31
18,1802,9,2017,12,6,2017,1,0108,32,31,4,4,320,320,4,4,43,31
1,0101,9,2017,28,6,2017,1,0101,33,30,4,4,320,320,4,4,33,33
1,0101,2,2017,26,1,2017,1,0108,27,28,4,4,320,320,5,4,21,33
1,0101,4,2017,6,3,2017,1,0101,25,28,4,4,320,320,4,4,97,33
1,0101,8,2017,17,5,2017,1,0101,28,27,4,4,320,320,4,4,43,34
1,0101,3,2018,19,10,2017,1,0101,32,25,4,4,320,320,4,4,43,34
1,0101,1,2018,30,8,2017,1,0101,26,26,4,9,320,320,4,4,31,35
1,0101,7,2017,31,5,2017,1,0101,35,28,4,4,320,320,4,4,35,35
1,0101,10,2017,18,7,2017,1,0101,26,25,4,4,320,320,4,4,43,35
1,0101,10,2017,1,9,2017,1,0115,27,26,4,4,320,320,4,4,72,35
1,0101,6,2017,4,5,2017,1,0101,29,24,4,4,320,320,4,4,34,35
1,0101,5,2017,27,3,2017,1,0101,30,30,4,4,320,320,4,4,97,41
1,0101,12,2017,25,5,2017,1,0107,23,22,4,4,320,320,4,4,34,41
