DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
6,0608,2,2016,25,3,2015,6,0608,999,999,9,9,320,320,9,9,99,99
6,0608,4,2015,23,3,2015,6,0608,30,27,9,9,320,320,9,9,99,99
6,0608,2,2015,26,1,2015,6,0608,999,999,9,9,320,320,9,9,99,99
14,1401,12,2015,9,4,2015,6,0608,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,30,9,2015,6,0606,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,3,8,2015,6,0606,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,2,3,2015,6,0606,999,999,9,9,320,320,9,9,99,99
1,0101,4,2015,12,1,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0601,4,2016,3,12,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0601,10,2015,3,6,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0601,5,2015,6,3,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0606,9,2015,23,7,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0606,8,2015,12,5,2015,6,0606,33,999,9,9,320,320,9,9,99,99
6,0606,4,2015,14,1,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0611,4,2016,19,6,2015,6,0606,999,999,9,9,320,320,9,9,99,99
22,2201,5,2016,24,6,2015,6,0606,999,999,9,9,320,320,9,9,99,99
22,2213,12,2015,22,9,2015,6,0606,999,999,9,9,320,320,9,9,99,99
6,0604,9,2015,4,8,2015,6,0604,999,999,9,9,320,320,9,9,99,99
6,0604,7,2015,18,6,2015,6,0604,999,999,9,9,320,320,9,9,99,99
21,2101,11,2015,19,8,2015,6,0604,999,999,9,9,320,320,9,9,99,99
22,2217,2,2016,11,11,2015,6,0604,999,999,4,9,320,320,9,9,99,99
1,0101,12,2015,26,10,2015,6,0603,999,999,9,9,320,320,9,9,99,99
1,0115,7,2015,8,4,2015,6,0603,999,999,9,9,320,320,9,9,99,99
6,0603,10,2015,29,9,2015,6,0603,999,999,9,9,320,320,9,9,99,99
6,0603,5,2015,24,3,2015,6,0603,999,999,9,9,320,320,9,9,99,99
6,0614,6,2015,1,6,2015,6,0603,999,999,9,9,320,320,9,9,99,99
6,0610,11,2015,22,10,2015,6,0602,999,999,9,9,320,320,9,9,99,99
6,0601,1,2016,28,10,2015,6,0601,999,999,9,9,320,320,9,9,99,99
6,0601,10,2015,14,9,2015,6,0601,999,999,9,9,320,320,9,9,99,99
6,0601,9,2015,25,8,2015,6,0601,999,999,9,9,320,320,9,9,99,99
6,0601,6,2015,4,6,2015,6,0601,999,999,9,9,320,320,9,9,99,99
6,0601,9,2015,26,2,2015,6,0601,999,999,9,9,320,320,9,9,99,99
1,0101,5,2015,20,4,2015,5,0513,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,11,3,2015,5,0513,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,9,2,2015,5,0513,999,999,9,9,320,320,9,9,99,99
1,0115,11,2015,24,8,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0502,8,2015,14,7,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,12,2015,4,12,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,5,2016,27,10,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,1,2016,30,9,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,11,2015,16,9,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,9,2015,27,7,2015,5,0513,999,999,9,4,320,320,9,9,99,99
5,0513,5,2016,18,6,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,7,2015,10,6,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,7,2015,10,6,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,7,2015,25,5,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,5,2015,15,4,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,5,2015,16,3,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,4,2015,16,3,2015,5,0513,999,999,9,9,320,320,9,9,99,99
17,1701,11,2015,14,8,2015,5,0513,999,999,9,9,320,320,9,9,99,99
5,0513,6,2015,22,5,2015,5,0511,999,999,9,9,320,320,9,9,99,99
5,0510,2,2016,20,11,2015,5,0510,999,999,9,9,320,320,9,9,99,99
1,0114,3,2016,30,11,2015,5,0509,999,999,9,9,320,320,9,9,99,99
5,0509,6,2016,8,9,2015,5,0509,999,999,9,9,320,320,9,9,99,99
5,0509,3,2015,28,1,2015,5,0509,999,999,9,9,320,320,9,9,99,99
5,0512,2,2016,3,12,2015,5,0509,999,999,9,9,320,320,9,9,99,99
1,0101,5,2015,10,4,2015,5,0507,999,999,9,9,320,320,9,9,99,99
1,0101,3,2015,20,1,2015,5,0507,999,999,9,9,320,320,9,9,99,99
5,0503,3,2015,28,1,2015,5,0507,999,999,9,9,320,320,9,9,99,99
5,0507,10,2015,7,7,2015,5,0507,999,999,9,9,320,320,9,9,99,99
5,0507,9,2015,26,5,2015,5,0507,999,999,9,9,320,320,9,9,99,99
5,0507,5,2015,9,3,2015,5,0507,999,999,9,9,320,320,9,9,99,99
11,1101,7,2015,8,4,2015,5,0507,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,14,9,2015,5,0506,999,999,9,9,320,320,9,9,99,99
1,0101,3,2016,9,9,2015,5,0506,999,999,9,9,320,320,9,9,99,99
1,0101,8,2015,5,6,2015,5,0506,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,20,4,2015,5,0506,999,38,9,9,320,320,9,9,99,99
4,0401,8,2015,10,7,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0503,5,2015,31,3,2015,5,0506,46,44,9,9,320,320,9,9,99,99
5,0506,1,2016,24,11,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,2,2016,30,10,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,11,2015,21,10,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,10,2015,13,10,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,8,2015,23,7,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,1,2016,14,7,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,3,2016,29,6,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,11,2015,26,6,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,9,2015,22,6,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,8,2015,19,6,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,10,2015,21,5,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,6,2015,19,5,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,10,2015,13,5,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,8,2015,13,5,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,7,2015,5,5,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,5,2015,23,2,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,11,2015,17,2,2015,5,0506,999,999,9,9,320,320,9,9,99,99
5,0506,4,2015,21,1,2015,5,0506,999,999,9,9,320,320,9,9,99,99
10,1020,12,2015,30,10,2015,5,0506,999,999,9,9,320,320,9,9,99,99
10,1020,11,2015,17,9,2015,5,0506,999,999,9,9,320,320,9,9,99,99
10,1020,11,2015,16,9,2015,5,0506,999,999,9,9,320,320,9,9,99,99
10,1020,11,2015,8,9,2015,5,0506,999,999,9,9,320,320,9,9,99,99
11,1101,6,2015,6,4,2015,5,0506,999,999,9,9,320,320,9,9,99,99
1,0101,8,2015,6,7,2015,5,0505,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,19,5,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,9,2015,6,8,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,1,2016,7,7,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,2,2016,24,6,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,4,2015,20,3,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,4,2015,16,3,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0505,5,2015,9,3,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0508,3,2015,27,2,2015,5,0505,999,999,9,9,320,320,9,9,99,99
5,0504,7,2015,25,5,2015,5,0504,999,999,9,9,320,320,9,9,99,99
5,0502,6,2015,19,3,2015,5,0503,999,999,9,9,320,320,9,9,99,99
5,0512,5,2015,29,4,2015,5,0503,999,999,9,9,320,320,9,9,99,99
1,0101,2,2016,16,9,2015,5,0502,999,999,9,9,320,320,9,9,99,99
1,0109,3,2016,6,10,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,5,2016,8,12,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,2,2016,11,11,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,2,2016,9,11,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,4,2016,30,9,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,11,2015,10,9,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,12,2015,25,8,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,12,2015,24,8,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,8,2015,15,7,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,9,2015,10,7,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,7,2015,1,6,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,5,2015,3,3,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,5,2015,10,2,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0502,1,2016,26,1,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,5,2016,4,12,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,2,2016,4,12,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,1,2016,15,11,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,5,2016,10,11,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,12,2015,30,9,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,10,2015,31,8,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,12,2015,7,8,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0504,8,2015,23,3,2015,5,0502,999,999,9,9,320,320,9,9,99,99
11,1101,6,2015,25,3,2015,5,0502,999,999,9,9,320,320,9,9,99,99
5,0501,1,2016,11,11,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,12,2015,21,10,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,10,2015,25,9,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,10,2015,25,9,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,11,2015,27,7,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,1,2016,16,7,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,6,2015,5,6,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,8,2015,29,5,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0501,7,2015,25,5,2015,5,0501,999,33,9,9,320,320,9,9,99,99
5,0501,8,2015,10,3,2015,5,0501,999,999,9,9,320,320,9,9,99,99
5,0503,4,2015,23,2,2015,5,0501,999,999,9,9,320,320,9,9,99,99
6,0609,11,2015,31,8,2015,5,0501,999,999,9,9,320,320,9,9,99,99
9,0913,5,2015,21,5,2015,5,0501,999,999,9,9,320,320,9,9,99,99
4,0415,11,2015,25,5,2015,4,0415,999,999,9,9,320,320,9,9,99,99
4,0415,6,2015,4,3,2015,4,0415,999,999,9,9,320,320,9,9,99,99
4,0413,1,2016,14,9,2015,4,0413,999,999,9,9,320,320,9,9,99,99
4,0413,11,2015,24,8,2015,4,0413,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,30,9,2015,4,0411,999,999,9,9,320,320,9,9,99,99
5,0510,1,2016,21,10,2015,4,0408,999,999,9,9,320,320,9,9,99,99
4,0406,10,2015,21,7,2015,4,0406,999,999,9,9,320,320,9,9,99,99
11,1101,4,2015,6,3,2015,4,0404,48,43,1,1,320,320,9,9,99,99
1,0101,1,2016,14,12,2015,4,0403,999,999,9,9,320,320,9,9,99,99
1,0108,2,2016,21,12,2015,4,0403,999,999,9,9,320,320,9,9,99,99
3,0302,10,2015,7,9,2015,4,0403,999,999,9,9,320,320,9,9,99,99
3,0302,4,2015,12,3,2015,4,0403,999,999,9,9,320,320,9,9,99,99
3,0304,2,2016,3,11,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0403,11,2015,23,6,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0403,11,2015,1,6,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0403,5,2015,19,3,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0403,4,2015,13,2,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0403,8,2015,4,2,2015,4,0403,999,999,9,9,320,320,9,9,99,99
4,0414,1,2016,11,12,2015,4,0402,999,999,9,9,320,320,9,9,99,99
4,0401,1,2016,23,10,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,6,2016,22,10,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,11,2015,16,10,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,10,2015,17,8,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,12,2015,1,7,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,9,2015,11,5,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,6,2015,24,4,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,5,2015,6,4,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,6,2015,26,2,2015,4,0401,999,999,9,9,320,320,9,9,99,99
4,0401,5,2015,9,1,2015,4,0401,999,999,9,9,320,320,9,9,99,99
14,1401,9,2015,17,7,2015,4,0401,999,999,9,9,320,320,9,9,99,99
3,0313,7,2015,18,5,2015,3,0313,999,999,9,9,320,320,9,9,99,99
3,0301,5,2016,21,9,2015,3,0312,999,999,9,9,320,320,9,9,99,99
3,0312,3,2016,30,9,2015,3,0312,999,999,9,9,320,320,9,9,99,99
3,0312,11,2015,18,9,2015,3,0312,999,999,9,9,320,320,9,9,99,99
3,0308,6,2015,6,4,2015,3,0309,999,999,9,9,320,320,9,9,99,99
3,0309,8,2015,31,3,2015,3,0309,999,999,9,9,320,320,9,9,99,99
3,0309,11,2015,27,2,2015,3,0309,999,999,9,9,320,320,9,9,99,99
3,0301,10,2015,10,8,2015,3,0308,999,999,9,9,320,320,9,9,99,99
3,0308,2,2016,30,9,2015,3,0308,999,999,9,9,320,320,9,9,99,99
3,0308,10,2015,12,6,2015,3,0308,999,999,9,9,320,320,9,9,99,99
4,0415,11,2015,29,9,2015,3,0308,29,32,9,9,320,320,9,9,99,99
1,0101,10,2015,7,4,2015,3,0307,999,999,9,9,320,320,9,9,99,99
3,0307,2,2016,19,10,2015,3,0307,999,999,9,9,320,320,9,9,99,99
3,0303,4,2015,10,3,2015,3,0303,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,19,10,2015,3,0302,999,999,9,9,320,320,9,9,99,99
3,0301,10,2015,18,9,2015,3,0302,999,999,9,9,320,320,9,9,99,99
3,0302,2,2016,14,10,2015,3,0302,999,999,9,9,320,320,9,9,99,99
4,0414,6,2015,26,1,2015,3,0302,27,27,9,9,320,320,9,9,99,99
1,0101,2,2016,28,10,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,6,10,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,20,8,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,19,6,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,12,2015,12,6,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,19,5,2015,3,0301,999,999,9,9,320,320,9,9,99,99
1,0101,4,2016,5,2,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,12,2015,16,10,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,12,2015,20,7,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,8,2015,15,7,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,7,2015,10,6,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,6,2015,13,3,2015,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,7,2015,12,1,2015,3,0301,999,999,9,9,320,320,9,9,99,99
2,0201,1,2016,23,11,2015,2,0207,999,999,9,9,320,320,9,9,99,99
2,0207,9,2015,27,4,2015,2,0207,999,999,9,9,320,320,9,9,99,99
2,0207,9,2015,17,4,2015,2,0207,999,999,9,9,320,320,9,9,99,99
2,0207,5,2015,16,4,2015,2,0207,999,999,9,9,320,320,9,9,99,99
2,0207,4,2015,19,3,2015,2,0207,999,999,9,9,320,320,9,9,99,99
2,0201,12,2015,16,11,2015,2,0206,999,999,9,9,320,320,9,9,99,99
2,0201,12,2015,19,10,2015,2,0206,999,999,9,9,320,320,9,9,99,99
2,0206,12,2015,16,11,2015,2,0206,999,999,9,9,320,320,9,9,99,99
2,0206,9,2015,19,8,2015,2,0206,999,999,9,9,320,320,9,9,99,99
5,0512,7,2015,16,4,2015,2,0206,999,999,9,9,320,320,9,9,99,99
2,0205,6,2016,16,6,2015,2,0205,999,999,9,9,320,320,9,9,99,99
1,0101,6,2015,26,3,2015,2,0203,999,999,9,9,320,320,9,9,99,99
1,0116,11,2015,25,9,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0201,9,2015,24,8,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0201,8,2015,7,7,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0201,7,2015,20,4,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0202,3,2016,27,3,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0203,11,2015,21,10,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0203,6,2015,21,4,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0203,10,2015,10,3,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0203,4,2015,20,2,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0205,9,2015,10,8,2015,2,0203,999,999,9,9,320,320,9,9,99,99
2,0201,11,2015,23,10,2015,2,0202,999,999,9,9,320,320,9,9,99,99
2,0202,10,2015,1,10,2015,2,0202,999,999,9,9,320,320,9,9,99,99
2,0202,7,2015,17,6,2015,2,0202,999,999,9,9,320,320,9,9,99,99
2,0202,6,2015,6,5,2015,2,0202,999,999,9,9,320,320,9,9,99,99
2,0202,3,2016,4,2,2015,2,0202,999,999,9,9,320,320,9,9,99,99
2,0202,3,2015,9,1,2015,2,0202,999,999,9,9,320,320,9,9,99,99
19,1901,5,2015,20,4,2015,2,0202,999,999,9,9,320,320,9,9,99,99
1,0101,12,2015,3,8,2015,2,0201,999,999,4,4,320,320,9,9,99,99
1,0101,8,2015,8,5,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0201,1,2016,3,11,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0201,11,2015,18,8,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0201,10,2015,23,6,2015,2,0201,999,999,9,9,320,320,9,9,99,99
2,0201,6,2015,18,5,2015,2,0201,999,999,9,9,320,320,9,9,99,99
2,0201,6,2015,12,5,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0201,7,2015,26,3,2015,2,0201,999,999,9,9,320,320,9,9,99,99
2,0201,4,2016,11,2,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0201,1,2015,6,1,2015,2,0201,999,999,9,9,320,320,9,9,99,99
2,0201,2,2015,5,1,2015,2,0201,999,999,9,9,320,320,9,9,99,99
2,0201,9,2015,9,1,2015,2,0201,999,999,4,4,320,320,9,9,99,99
2,0202,11,2015,8,10,2015,2,0201,999,999,4,4,320,320,9,9,99,99
1,0101,2,2016,16,12,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,3,6,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,8,5,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,7,2015,29,4,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,8,2015,7,4,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0115,6,2016,26,8,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0116,4,2015,18,2,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0117,5,2016,21,10,2015,1,0117,999,999,9,9,320,320,9,9,99,99
5,0502,1,2016,16,11,2015,1,0117,999,999,9,9,320,320,9,9,99,99
9,0914,3,2015,19,1,2015,1,0117,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,5,8,2015,1,0116,999,999,9,9,320,320,9,9,99,99
1,0101,8,2015,16,6,2015,1,0116,999,999,9,9,320,320,9,9,99,99
1,0101,8,2015,11,6,2015,1,0116,31,31,4,4,320,320,9,9,99,99
1,0116,7,2015,18,5,2015,1,0116,999,999,9,9,320,320,9,9,99,99
1,0116,7,2015,21,4,2015,1,0116,999,999,9,9,320,320,9,9,99,99
1,0116,8,2015,28,4,2015,1,0116,47,999,9,9,320,320,9,9,99,99
1,0117,9,2015,23,3,2015,1,0116,999,999,9,9,320,320,9,9,99,99
2,0201,5,2015,4,5,2015,1,0116,999,999,9,9,320,320,9,9,99,99
1,0115,3,2015,4,2,2015,1,0115,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,16,9,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,18,8,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0101,5,2016,8,5,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0101,5,2015,24,4,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,1,2016,17,11,2015,1,0114,999,999,9,9,320,9999,9,9,99,99
1,0114,12,2015,19,11,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,12,2015,5,11,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,12,2015,30,10,2015,1,0114,999,999,4,4,320,320,9,9,99,99
1,0114,10,2015,29,9,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,12,2015,23,9,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,7,2015,1,7,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,7,2015,2,7,2015,1,0114,999,999,9,4,320,320,9,9,99,99
1,0114,7,2015,23,6,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,7,2015,10,6,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,7,2015,26,5,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,8,2015,20,5,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0114,3,2016,19,2,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0115,7,2015,8,7,2015,1,0114,999,999,4,1,320,320,9,9,99,99
5,0504,5,2016,13,5,2015,1,0114,999,999,9,9,320,320,9,9,99,99
1,0109,11,2015,31,8,2015,1,0110,999,999,9,9,320,320,9,9,99,99
1,0110,2,2016,10,9,2015,1,0110,999,999,9,9,320,320,9,9,99,99
1,0110,11,2015,13,8,2015,1,0110,999,999,9,9,320,320,9,9,99,99
1,0110,10,2015,20,7,2015,1,0110,999,999,9,9,320,320,9,9,99,99
1,0111,10,2015,8,6,2015,1,0110,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,13,8,2015,1,0108,999,999,9,9,320,320,9,9,99,99
1,0101,4,2016,17,6,2015,1,0108,999,999,9,9,320,320,9,9,99,99
1,0101,4,2015,11,3,2015,1,0108,999,999,9,9,320,320,9,9,99,99
1,0115,10,2015,20,8,2015,1,0108,999,999,9,9,320,320,9,9,99,99
3,0309,3,2016,14,7,2015,1,0108,999,999,9,9,320,320,9,9,99,99
12,1220,9,2015,8,7,2015,1,0108,999,999,9,9,320,320,9,9,99,99
1,0101,6,2015,24,3,2015,1,0107,999,999,9,9,320,320,9,9,99,99
1,0101,5,2015,6,3,2015,1,0107,45,40,9,9,320,320,9,9,99,99
1,0101,6,2015,28,1,2015,1,0107,999,999,9,9,320,320,9,9,99,99
1,0107,6,2015,13,1,2015,1,0107,999,999,9,9,320,320,9,9,99,99
21,2101,10,2015,24,9,2015,1,0107,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,29,12,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,2,2016,14,12,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,2,2016,22,10,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,3,2016,12,10,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,5,10,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,14,9,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,5,8,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,11,2015,3,7,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,9,7,2015,1,0106,52,38,9,9,320,320,9,9,99,99
1,0101,9,2015,8,6,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,5,2016,5,5,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,6,2015,17,3,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,5,2015,22,1,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0114,5,2015,3,3,2015,1,0106,999,999,9,9,320,320,9,9,99,99
3,0302,3,2015,21,1,2015,1,0106,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,26,11,2015,1,0105,999,999,9,9,320,320,9,9,99,99
1,0101,12,2015,23,10,2015,1,0105,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,31,8,2015,1,0105,999,999,4,4,320,222,9,9,99,99
1,0101,8,2015,30,6,2015,1,0105,999,999,9,9,320,320,9,9,99,99
1,0105,10,2015,8,6,2015,1,0105,999,999,9,9,320,320,9,9,99,99
1,0108,4,2015,13,3,2015,1,0105,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,22,12,2015,1,0103,999,999,9,4,320,320,9,9,99,99
1,0101,8,2015,21,5,2015,1,0103,999,999,9,9,320,320,9,9,99,99
1,0101,9,2015,10,4,2015,1,0103,999,999,9,9,320,320,9,9,99,99
1,0101,10,2015,17,2,2015,1,0103,999,999,9,9,320,320,9,9,99,99
1,0103,10,2015,22,7,2015,1,0103,999,999,9,9,320,320,9,9,99,99
1,0103,9,2015,25,5,2015,1,0103,999,999,9,9,320,320,9,9,99,99
6,0614,3,2016,3,12,2015,1,0103,999,999,9,9,320,320,9,9,99,99
21,2101,7,2015,17,6,2015,1,0103,999,999,9,9,320,320,9,9,99,99
1,0101,1,2016,10,9,2015,1,0102,999,999,9,9,320,320,9,9,99,99
1,0116,10,2015,18,8,2015,1,0102,999,999,4,4,320,320,9,9,99,99
1,0101,5,2016,30,12,2015,1,0101,999,999,9,9,320,320,9,9,99,99
