DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
15,1501,2,2020,10,1,2020,15,1502,31,31,1,1,320,320,4,4,97,23
1,0101,11,2020,6,2,2020,1,0108,31,31,9,4,320,320,9,4,97,97
1,0101,3,2020,6,3,2020,1,0101,31,31,4,4,320,320,5,5,97,97
14,1415,10,2020,24,1,2020,14,1415,31,31,4,4,320,320,4,4,97,97
9,0901,2,2020,29,1,2020,9,0901,31,32,4,4,320,320,5,4,24,31
17,1701,12,2020,15,12,2020,17,1708,31,32,4,4,320,320,4,5,33,25
1,0101,2,2021,23,12,2020,1,0101,31,32,4,4,320,320,4,4,34,97
1,0101,12,2020,9,11,2020,1,0101,31,32,4,4,320,320,4,4,35,97
1,0101,2,2021,23,12,2020,1,0101,31,32,4,4,320,320,5,4,43,52
1,0101,1,2021,9,12,2020,1,0108,31,32,4,4,320,320,4,9,52,25
9,0901,3,2020,11,3,2020,9,0901,31,32,4,9,320,320,9,9,52,97
7,0701,11,2020,25,9,2020,7,0701,31,32,1,1,320,320,3,4,71,97
8,0801,9,2020,19,8,2020,8,0801,31,32,1,1,320,320,2,2,75,75
5,0502,11,2020,16,10,2020,5,0501,31,32,4,4,320,320,4,2,81,97
22,2201,10,2020,16,10,2020,22,2212,31,32,4,4,320,320,3,3,83,97
1,0101,11,2020,19,10,2020,12,1226,31,32,1,1,320,320,1,1,92,97
1,0101,8,2020,12,2,2020,1,0101,31,32,4,9,320,826,4,1,97,97
9,0916,2,2020,23,1,2020,9,0923,31,32,4,4,320,320,4,4,97,97
1,0101,12,2020,30,11,2020,1,0101,31,32,4,4,320,320,5,4,97,97
12,1215,1,2021,13,11,2020,12,1215,31,32,4,4,320,320,3,3,97,97
17,1703,2,2021,15,10,2020,17,1710,31,33,4,4,320,320,5,5,25,23
10,1015,2,2020,14,1,2020,10,1015,31,33,4,4,320,320,5,4,31,41
1,0101,4,2021,10,12,2020,1,0101,31,33,4,4,320,320,4,4,35,41
1,0101,3,2021,7,12,2020,1,0101,31,33,4,4,320,320,4,3,35,52
1,0101,2,2020,31,1,2020,1,0101,31,33,4,4,320,320,4,4,97,97
20,2007,6,2021,20,11,2020,20,2007,31,33,4,4,320,320,2,4,97,97
5,0508,12,2020,3,12,2020,1,0114,31,34,4,4,320,320,9,5,21,41
9,0901,2,2020,21,2,2020,12,1206,31,34,1,1,320,320,4,4,32,32
2,0201,10,2020,11,9,2020,16,1609,31,34,4,4,320,320,4,4,33,41
6,0606,12,2020,30,1,2020,6,0601,31,34,4,4,320,320,4,4,34,97
4,0401,9,2020,9,3,2020,4,0407,31,34,4,1,320,320,4,4,41,97
1,0113,8,2020,30,1,2020,1,0101,31,34,4,4,320,320,4,5,97,23
6,0603,3,2020,21,2,2020,1,0101,31,34,4,4,320,320,4,4,97,97
1,0101,8,2020,10,2,2020,1,0101,31,34,4,4,320,320,4,4,97,97
1,0115,10,2020,13,10,2020,1,0103,31,34,4,4,320,320,4,4,97,97
1,0101,1,2021,28,12,2020,1,0101,31,35,4,4,320,320,4,4,31,41
3,0308,1,2021,5,3,2020,1,0101,31,35,4,4,320,320,4,4,43,34
1,0101,9,2020,20,2,2020,1,0101,31,35,4,4,320,320,4,9,97,22
16,1615,12,2020,23,11,2020,16,1615,31,35,1,1,320,320,3,4,97,23
15,1501,1,2021,15,12,2020,15,1503,31,35,4,4,320,320,4,9,97,24
7,0701,2,2021,11,12,2020,1,0101,31,35,4,9,320,320,4,9,97,99
6,0608,10,2020,9,10,2020,15,1508,31,37,1,4,320,320,4,5,23,33
12,1220,3,2021,29,10,2020,12,1220,31,38,4,4,320,320,2,2,92,97
1,0101,5,2021,20,8,2020,1,0108,31,38,4,4,320,320,4,4,97,97
21,2101,2,2021,18,11,2020,21,2101,31,39,9,4,320,320,4,3,35,97
1,0101,12,2020,24,11,2020,1,0101,31,39,4,4,320,320,4,5,71,21
1,0101,2,2020,21,1,2020,1,0101,31,39,4,4,320,320,4,5,97,23
14,1401,9,2020,25,8,2020,14,1403,31,40,4,4,320,320,9,9,23,41
20,2001,10,2020,17,3,2020,21,2103,31,40,4,4,320,320,2,3,92,97
1,0101,7,2020,14,1,2020,9,0909,31,40,1,1,320,320,1,1,92,97
4,0401,10,2020,18,8,2020,4,0401,31,41,4,4,320,320,4,2,31,51
1,0101,4,2020,13,3,2020,1,0116,31,42,4,4,320,320,4,4,34,34
9,0920,9,2020,18,6,2020,9,0917,31,999,4,4,320,320,3,9,92,99
17,1711,1,2021,9,12,2020,17,1711,32,22,4,4,320,320,3,2,75,97
1,0111,1,2021,28,12,2020,1,0111,32,23,9,4,320,320,4,4,23,97
16,1610,10,2020,3,9,2020,16,1610,32,23,1,1,320,320,4,2,97,97
1,0101,11,2020,14,10,2020,1,0101,32,24,4,4,320,320,4,4,23,23
6,0606,2,2020,31,1,2020,1,0101,32,24,4,4,320,320,9,4,24,97
9,0901,1,2021,16,12,2020,12,1217,32,24,4,4,320,320,4,2,34,97
17,1703,3,2021,14,12,2020,17,1701,32,24,4,4,320,320,4,4,43,23
9,0920,1,2021,28,12,2020,12,1220,32,25,4,4,320,320,4,4,31,97
1,0106,4,2021,17,2,2020,1,0101,32,25,4,4,320,320,5,4,33,97
1,0111,2,2021,27,10,2020,1,0101,32,25,9,4,320,320,2,3,74,81
18,1801,11,2020,16,1,2020,18,1801,32,25,4,4,320,320,3,4,83,33
13,1307,4,2020,27,1,2020,13,1322,32,25,9,1,320,320,2,9,92,97
1,0101,3,2021,15,12,2020,1,0101,32,25,4,4,320,320,4,3,97,97
18,1801,3,2021,20,11,2020,18,1801,32,25,4,4,320,320,9,4,97,97
1,0101,3,2020,23,1,2020,12,1202,32,26,4,4,320,320,5,4,1,97
1,0101,2,2020,28,1,2020,1,0101,32,26,4,4,320,320,5,9,26,24
19,1901,12,2020,10,11,2020,19,1901,32,26,4,4,320,320,4,4,32,23
9,0922,7,2020,25,6,2020,9,0922,32,26,4,4,320,320,4,4,35,33
14,1413,1,2021,4,12,2020,14,1413,32,26,1,1,320,320,2,2,92,97
21,2101,12,2020,28,10,2020,21,2101,32,26,4,4,320,320,4,4,97,97
1,0101,7,2020,9,1,2020,19,1901,32,26,4,4,320,320,9,9,97,97
1,0103,11,2020,2,10,2020,1,0103,32,26,4,4,320,320,3,3,97,97
12,1217,10,2020,2,1,2020,12,1213,32,27,4,4,320,320,4,4,31,35
1,0101,5,2021,13,3,2020,1,0115,32,27,4,4,320,320,4,4,35,43
4,0401,10,2020,28,9,2020,3,0301,32,27,4,4,320,320,4,4,52,52
6,0606,11,2020,30,10,2020,6,0601,32,27,4,4,320,320,4,4,72,23
19,1903,1,2021,9,12,2020,19,1904,32,27,4,4,320,320,9,2,83,97
3,0310,11,2020,12,3,2020,1,0110,32,27,1,9,320,320,9,9,92,97
10,1001,8,2020,10,2,2020,10,1001,32,27,9,4,320,320,1,4,97,97
5,0513,10,2020,3,2,2020,5,0513,32,27,4,4,320,320,9,9,97,97
10,1002,11,2020,1,9,2020,10,1002,32,27,4,4,320,320,3,3,97,97
20,2011,5,2021,18,12,2020,20,2011,32,28,4,4,320,320,4,2,23,97
1,0114,12,2020,13,11,2020,1,0114,32,28,4,4,320,320,9,4,24,97
11,1101,10,2020,15,10,2020,11,1101,32,28,4,4,320,320,4,2,32,97
20,2008,10,2020,2,10,2020,20,2008,32,28,4,4,320,320,3,2,51,97
1,0101,11,2020,27,10,2020,1,0103,32,28,4,4,320,320,2,4,52,43
1,0101,5,2021,9,12,2020,16,1601,32,28,4,4,320,320,5,3,74,97
17,1712,11,2020,28,9,2020,17,1712,32,28,4,4,320,320,3,4,83,51
21,2101,10,2020,11,9,2020,21,2101,32,28,9,9,320,320,9,9,92,97
6,0603,10,2020,18,9,2020,6,0603,32,28,4,4,320,320,2,2,92,97
10,1010,11,2020,11,9,2020,10,1005,32,28,4,4,320,320,1,9,92,97
9,0912,5,2021,6,3,2020,9,0912,32,28,1,1,320,320,2,1,92,97
1,0101,3,2020,19,2,2020,1,0101,32,28,4,4,320,320,4,4,97,97
8,0801,9,2020,9,3,2020,8,0805,32,28,1,1,320,320,3,3,97,97
1,0101,2,2020,10,1,2020,1,0101,32,28,4,9,320,320,5,4,97,97
21,2101,2,2020,23,1,2020,21,2101,32,28,9,9,320,320,9,9,97,97
9,0920,4,2021,6,3,2020,12,1215,32,28,4,4,320,320,3,2,97,97
9,0914,4,2021,17,9,2020,1,0101,32,28,9,4,320,320,9,3,99,97
13,1302,9,2020,7,2,2020,13,1302,32,29,4,4,320,320,4,4,35,23
5,0501,1,2021,30,12,2020,1,0101,32,29,4,4,320,320,5,4,35,41
1,0106,1,2021,22,12,2020,15,1501,32,29,4,4,320,320,4,4,35,97
15,1503,11,2020,11,2,2020,15,1503,32,29,1,1,320,320,4,2,43,97
9,0920,2,2020,13,2,2020,9,0920,32,29,4,4,320,320,3,4,52,43
4,0401,12,2020,18,8,2020,4,0401,32,29,4,4,320,320,4,4,52,97
14,1401,10,2020,2,1,2020,8,0807,32,29,1,1,320,320,2,1,52,97
4,0406,5,2020,4,3,2020,4,0406,32,29,4,4,320,320,3,3,83,97
9,0901,1,2021,29,12,2020,9,0910,32,29,4,4,320,320,1,1,97,97
1,0115,1,2021,4,12,2020,1,0101,32,29,4,9,320,320,3,3,97,97
1,0105,2,2021,28,12,2020,1,0114,32,29,4,9,320,320,4,9,97,97
10,1001,5,2021,14,8,2020,10,1001,32,29,4,4,320,320,4,4,97,97
1,0101,11,2020,26,10,2020,1,0103,32,29,4,4,320,320,3,1,99,99
17,1701,2,2021,2,12,2020,17,1703,32,30,4,4,320,320,4,4,3,97
7,0705,3,2021,2,10,2020,7,0705,32,30,1,1,320,320,9,4,23,23
1,0101,10,2020,13,10,2020,1,0101,32,30,4,4,320,320,4,4,33,33
22,2215,10,2020,13,3,2020,6,0608,32,30,4,9,320,840,4,9,33,97
4,0414,9,2020,24,8,2020,4,0414,32,30,4,4,320,320,4,4,34,34
22,2205,2,2020,3,1,2020,20,2011,32,30,4,4,320,320,4,3,34,97
1,0101,12,2020,15,10,2020,1,0101,32,30,4,4,320,320,4,4,35,35
5,0501,3,2021,11,3,2020,5,0501,32,30,4,4,320,320,3,4,52,97
14,1401,3,2021,4,12,2020,14,1401,32,30,1,1,320,320,2,2,52,97
20,2008,9,2020,14,1,2020,20,2008,32,30,4,4,320,320,2,4,92,33
1,0101,4,2020,21,2,2020,1,0101,32,30,4,4,320,320,2,2,93,97
1,0101,11,2020,27,10,2020,1,0101,32,30,4,4,320,320,5,9,97,21
1,0101,1,2021,27,11,2020,1,0111,32,30,4,4,320,340,3,9,97,22
1,0101,2,2021,29,10,2020,1,0101,32,30,4,4,320,320,5,9,97,24
5,0509,3,2021,21,2,2020,5,0509,32,30,4,4,320,320,4,4,97,34
1,0101,11,2020,26,10,2020,1,0115,32,30,4,4,320,320,4,1,97,97
9,0920,1,2021,21,8,2020,9,0920,32,30,4,4,320,320,3,3,97,97
1,0101,4,2020,11,3,2020,1,0101,32,30,4,4,320,320,4,4,97,97
9,0901,12,2020,26,11,2020,9,0901,32,30,9,4,320,320,4,4,97,97
7,0718,2,2021,14,12,2020,1,0101,32,30,9,4,320,320,4,4,97,97
2,0201,12,2020,10,11,2020,2,0203,32,30,4,4,320,320,9,9,97,97
1,0101,1,2021,2,12,2020,1,0107,32,30,9,9,320,320,9,9,97,97
1,0101,3,2020,2,3,2020,1,0106,32,30,4,4,320,320,4,4,97,97
1,0101,10,2020,11,3,2020,1,0108,32,30,4,4,320,320,3,4,97,97
1,0106,8,2020,10,8,2020,13,1301,32,30,4,4,320,320,4,2,97,97
6,0601,1,2021,4,12,2020,6,0607,32,31,4,4,320,320,4,3,23,97
1,0101,11,2020,29,10,2020,1,0101,32,31,5,4,320,320,4,9,31,22
1,0101,3,2020,6,2,2020,1,0101,32,31,9,4,320,320,4,4,31,35
14,1401,9,2020,25,2,2020,14,1401,32,31,4,4,320,320,4,4,34,97
9,0920,10,2020,2,10,2020,11,1109,32,31,4,4,320,320,4,4,35,23
1,0101,1,2021,16,12,2020,1,0101,32,31,4,4,320,320,4,4,52,52
9,0901,9,2020,4,3,2020,9,0901,32,31,4,4,320,320,3,5,52,97
8,0806,1,2021,7,9,2020,8,0806,32,31,1,1,320,320,1,1,52,97
6,0605,9,2020,17,2,2020,1,0114,32,31,4,4,320,320,1,1,61,97
12,1230,4,2021,28,2,2020,9,0920,32,31,4,4,320,320,2,2,71,97
12,1230,4,2021,28,2,2020,9,0920,32,31,4,4,320,320,2,2,71,97
1,0105,2,2021,15,10,2020,1,0105,32,31,4,4,320,320,4,5,72,97
12,1201,3,2020,7,1,2020,12,1201,32,31,4,4,320,320,4,4,74,35
1,0101,7,2020,3,2,2020,1,0101,32,31,4,4,320,320,4,4,81,97
5,0512,9,2020,31,1,2020,5,0501,32,31,4,4,320,320,4,4,83,97
4,0415,3,2020,6,3,2020,4,0403,32,31,4,9,320,320,2,9,92,22
1,0101,11,2020,21,10,2020,1,0101,32,31,9,4,320,320,1,4,97,41
1,0101,3,2020,30,1,2020,1,0101,32,31,9,4,320,320,4,4,97,97
18,1801,3,2020,19,2,2020,18,1801,32,31,4,4,320,320,9,9,97,97
20,2001,1,2021,27,10,2020,20,2001,32,31,4,9,320,320,9,9,97,97
1,0101,11,2020,6,10,2020,1,0101,32,31,4,4,320,320,5,4,97,97
1,0115,9,2020,16,1,2020,1,0101,32,31,4,4,320,320,5,3,97,97
1,0101,10,2020,12,10,2020,1,0101,32,32,4,4,320,840,9,1,24,97
2,0201,10,2020,18,9,2020,19,1901,32,32,4,4,320,320,5,4,31,33
1,0117,1,2020,15,1,2020,1,0117,32,32,4,4,320,320,4,4,31,97
11,1101,2,2020,21,1,2020,11,1101,32,32,4,4,320,320,4,4,34,97
1,0101,10,2020,6,10,2020,1,0101,32,32,4,4,320,320,4,4,35,23
4,0401,12,2020,30,10,2020,4,0403,32,32,1,1,320,320,4,4,43,23
1,0101,5,2020,13,2,2020,1,0101,32,32,4,4,320,320,4,4,43,43
1,0101,2,2020,10,2,2020,1,0101,32,32,4,4,320,320,4,4,52,97
4,0416,11,2020,17,8,2020,1,0101,32,32,9,9,320,320,1,1,52,97
1,0115,1,2021,29,12,2020,3,0308,32,32,4,4,320,320,2,4,52,97
12,1220,1,2021,30,1,2020,12,1220,32,32,4,4,320,320,2,2,71,97
18,1801,11,2020,23,1,2020,5,0501,32,32,4,4,320,320,4,4,74,41
9,0920,12,2020,17,9,2020,12,1222,32,32,4,4,320,320,3,3,92,97
1,0101,9,2020,11,3,2020,1,0101,32,32,4,4,320,320,4,4,97,41
1,0101,2,2021,16,12,2020,1,0101,32,32,4,4,320,320,4,4,97,97
1,0101,1,2021,18,12,2020,13,1301,32,32,4,4,320,320,4,4,97,97
10,1002,1,2021,19,10,2020,10,1002,32,32,4,4,320,320,4,4,97,97
19,1903,5,2021,7,10,2020,19,1903,32,32,4,4,320,320,9,9,99,99
1,0101,10,2020,29,9,2020,1,0101,32,33,4,4,320,320,4,4,35,43
3,0314,12,2020,13,11,2020,3,0314,32,33,9,9,320,320,9,9,43,97
3,0302,8,2020,22,1,2020,3,0302,32,33,4,4,320,320,4,4,51,41
11,1101,5,2020,10,3,2020,8,0805,32,33,1,1,320,320,2,4,52,97
1,0101,8,2020,17,6,2020,1,0111,32,33,4,4,320,320,4,4,72,23
1,0101,2,2020,27,1,2020,6,0606,32,33,1,4,320,320,3,4,97,41
17,1701,1,2020,8,1,2020,17,1701,32,34,4,1,320,320,2,2,52,97
18,1801,12,2020,23,10,2020,18,1801,32,34,4,4,320,320,9,9,97,35
22,2205,5,2021,10,12,2020,22,2203,32,34,4,4,320,320,3,3,97,97
6,0603,11,2020,11,3,2020,6,0609,32,34,9,9,320,320,9,9,97,97
1,0101,3,2021,17,12,2020,1,0101,32,35,4,4,320,320,5,5,21,23
10,1001,7,2020,27,1,2020,10,1001,32,35,4,4,320,320,4,5,23,23
1,0115,9,2020,16,3,2020,1,0101,32,35,4,9,320,320,4,1,31,97
19,1901,11,2020,16,3,2020,19,1901,32,35,4,4,320,320,4,4,43,97
1,0101,2,2021,18,12,2020,14,1409,32,35,1,1,320,320,3,4,52,52
18,1801,11,2020,29,9,2020,18,1801,32,35,9,4,320,320,9,2,92,97
19,1904,10,2020,20,2,2020,19,1904,32,35,4,4,320,320,4,4,97,23
1,0101,3,2020,10,2,2020,16,1601,32,35,4,4,320,320,9,4,97,97
1,0101,2,2020,10,1,2020,1,0101,32,36,4,4,320,320,3,2,97,97
1,0115,1,2021,23,9,2020,1,0101,32,37,9,9,320,320,9,9,97,97
21,2101,2,2021,30,12,2020,2,0206,32,37,4,4,320,320,4,2,97,97
1,0101,10,2020,19,2,2020,1,0101,32,39,4,4,320,320,3,5,81,52
1,0101,9,2020,25,2,2020,9,0901,32,39,4,4,320,320,2,4,97,97
14,1412,3,2021,4,12,2020,14,1412,32,42,1,1,320,320,1,1,92,97
1,0115,5,2021,9,11,2020,1,0108,32,44,9,4,320,320,2,2,81,97
4,0409,1,2020,16,1,2020,4,0409,32,999,1,9,320,320,2,9,92,99
7,0719,5,2021,12,10,2020,7,0718,33,20,1,1,320,320,2,2,92,97
6,0606,11,2020,10,3,2020,1,0101,33,23,4,4,320,320,4,4,43,23
14,1416,9,2020,27,1,2020,14,1416,33,23,5,5,320,320,3,4,71,97
17,1701,5,2021,25,2,2020,17,1705,33,23,4,4,320,320,2,2,92,97
6,0614,3,2020,19,2,2020,6,0614,33,24,4,4,320,320,1,2,92,97
22,2205,2,2021,9,10,2020,22,2205,33,24,4,4,320,320,2,3,92,97
11,1102,12,2020,6,2,2020,11,1101,33,25,4,4,320,320,4,3,23,97
1,0101,11,2020,30,9,2020,1,0101,33,25,4,4,320,320,5,4,24,51
9,0901,2,2020,6,2,2020,9,0921,33,25,4,4,320,320,2,4,83,97
16,1602,2,2021,14,2,2020,16,1601,33,25,1,1,320,320,3,2,92,97
22,2207,2,2021,21,10,2020,22,2201,33,26,9,4,320,320,9,4,31,23
11,1101,3,2020,22,1,2020,11,1101,33,26,4,4,320,320,4,4,31,97
9,0920,2,2020,30,1,2020,9,0920,33,26,4,4,320,320,4,3,31,97
1,0101,12,2020,12,10,2020,1,0101,33,26,4,4,320,320,4,3,43,97
3,0306,10,2020,8,10,2020,3,0306,33,26,4,4,320,320,3,3,97,97
1,0101,1,2021,10,12,2020,6,0609,33,27,4,4,320,320,5,3,23,97
5,0504,12,2020,27,10,2020,5,0502,33,27,4,4,320,320,4,5,42,43
1,0101,11,2020,22,10,2020,1,0101,33,27,4,4,320,320,4,4,52,52
7,0719,6,2021,25,9,2020,7,0719,33,27,1,1,320,320,1,3,52,97
20,2001,2,2021,16,10,2020,20,2001,33,27,4,4,320,320,3,2,71,97
18,1801,10,2020,7,2,2020,18,1801,33,27,4,4,320,320,2,9,72,97
7,0701,2,2020,9,1,2020,7,0701,33,27,1,1,320,320,2,1,92,97
4,0411,3,2020,4,2,2020,4,0411,33,27,4,4,320,320,1,3,92,97
1,0101,2,2021,23,11,2020,1,0101,33,27,4,4,320,320,3,4,97,97
1,0101,1,2021,30,11,2020,1,0108,33,27,9,4,320,320,4,4,97,97
6,0601,2,2021,16,11,2020,6,0609,33,27,9,9,320,320,1,9,97,97
9,0905,2,2020,7,1,2020,1,0101,33,27,4,4,320,320,4,2,97,97
1,0101,9,2020,17,9,2020,1,0101,33,27,9,9,320,320,5,4,97,97
1,0101,11,2020,27,10,2020,1,0106,33,28,4,4,320,320,5,4,26,97
1,0101,11,2020,13,1,2020,3,0308,33,28,4,4,320,320,5,4,31,34
18,1801,2,2020,13,1,2020,18,1801,33,28,4,4,320,320,4,4,33,23
9,0901,1,2021,13,11,2020,9,0901,33,28,4,4,320,320,4,4,35,43
1,0101,11,2020,5,11,2020,1,0101,33,28,4,4,320,320,4,4,35,44
8,0805,12,2020,22,10,2020,8,0805,33,28,4,1,320,320,2,9,52,23
18,1805,11,2020,3,2,2020,18,1804,33,28,4,4,320,320,2,2,83,97
21,2101,2,2021,23,11,2020,21,2106,33,28,4,4,320,320,2,3,92,97
14,1413,10,2020,2,3,2020,14,1413,33,29,1,1,320,320,1,1,92,97
12,1213,4,2021,22,12,2020,12,1213,33,29,4,4,320,320,2,2,92,97
1,0101,3,2020,13,1,2020,1,0101,33,29,4,4,320,320,4,4,97,81
1,0114,12,2020,3,11,2020,1,0114,33,29,4,4,320,320,4,4,97,97
1,0106,5,2020,25,2,2020,1,0106,33,29,4,4,320,320,9,9,97,97
1,0114,1,2021,30,10,2020,1,0114,33,29,4,4,320,320,9,9,97,97
1,0101,12,2020,10,11,2020,1,0106,33,29,4,4,320,320,4,4,97,97
9,0920,12,2020,13,3,2020,9,0920,33,29,9,4,320,320,4,9,97,97
14,1401,4,2020,19,2,2020,14,1401,33,30,4,4,320,320,4,4,23,97
1,0101,7,2020,20,1,2020,1,0101,33,30,4,9,320,320,4,9,34,97
1,0101,11,2020,28,10,2020,1,0115,33,30,4,4,320,320,3,4,52,97
1,0101,1,2021,17,11,2020,1,0101,33,30,4,4,320,320,4,4,54,97
9,0920,1,2021,22,12,2020,9,0920,33,30,4,1,320,320,9,1,75,97
16,1601,12,2020,2,10,2020,16,1601,33,30,1,1,320,320,2,3,83,97
14,1421,11,2020,8,7,2020,14,1421,33,30,4,4,320,320,2,2,92,97
14,1418,10,2020,20,8,2020,14,1418,33,30,4,4,320,320,5,4,97,23
1,0117,3,2020,5,2,2020,1,0117,33,30,4,4,320,320,4,4,97,97
8,0801,2,2021,28,9,2020,8,0801,33,30,1,1,320,320,4,4,97,97
1,0115,2,2021,14,10,2020,1,0108,33,30,4,4,320,320,4,4,97,97
21,2101,12,2020,24,11,2020,21,2101,33,30,9,9,320,320,9,9,97,97
3,0309,10,2020,19,10,2020,1,0101,33,31,4,4,320,840,5,5,21,26
20,2007,10,2020,6,2,2020,20,2007,33,31,4,4,320,320,4,5,23,97
1,0105,3,2020,4,3,2020,1,0101,33,31,4,4,320,320,4,9,34,34
1,0101,11,2020,6,10,2020,1,0101,33,31,9,4,320,320,4,4,97,97
13,1301,1,2021,4,12,2020,13,1301,33,31,9,4,320,320,1,3,97,97
4,0401,11,2020,16,3,2020,4,0401,33,31,1,1,320,320,3,4,97,97
14,1406,1,2021,24,11,2020,14,1406,33,31,4,1,320,320,9,9,97,97
1,0101,3,2021,9,12,2020,1,0101,33,32,4,4,320,320,5,5,22,22
1,0101,6,2021,28,10,2020,1,0108,33,32,9,4,320,320,5,4,25,43
1,0114,1,2021,27,2,2020,1,0114,33,32,9,9,320,320,4,9,43,41
7,0701,3,2021,23,11,2020,7,0701,33,32,1,1,320,320,3,4,52,97
22,2201,1,2021,29,9,2020,22,2201,33,32,4,4,320,320,4,2,54,97
12,1202,9,2020,17,2,2020,12,1202,33,32,9,4,320,320,2,4,71,23
17,1708,2,2021,2,12,2020,17,1712,33,32,4,4,320,320,4,4,83,97
9,0901,11,2020,30,10,2020,9,0904,33,32,4,4,320,320,2,4,92,97
4,0401,11,2020,8,10,2020,4,0409,33,32,1,1,320,320,3,2,92,97
12,1213,12,2020,3,12,2020,10,1005,33,32,1,1,320,320,3,2,92,97
1,0104,1,2021,15,12,2020,1,0101,33,32,9,9,320,320,1,1,97,97
1,0101,1,2021,20,11,2020,1,0101,33,32,9,4,320,320,1,4,97,97
4,0410,2,2021,9,10,2020,1,0101,33,32,4,9,320,320,4,9,97,97
6,0614,1,2021,4,12,2020,6,0603,33,32,4,4,320,320,3,2,97,97
9,0917,11,2020,3,11,2020,11,1101,33,33,4,4,320,320,4,4,33,43
18,1802,11,2020,11,11,2020,18,1802,33,33,4,4,320,320,4,3,33,97
19,1901,9,2020,4,9,2020,19,1901,33,33,4,4,320,320,4,4,43,23
13,1301,4,2021,4,12,2020,13,1302,33,33,4,4,320,320,2,2,52,52
3,0301,1,2020,8,1,2020,3,0301,33,33,4,4,320,320,4,4,83,97
4,0401,6,2021,23,12,2020,4,0414,33,33,1,1,320,320,9,2,92,97
7,0701,2,2021,21,9,2020,7,0705,33,33,1,1,320,320,3,4,97,23
9,0901,6,2021,4,12,2020,9,0917,33,33,4,4,320,320,3,2,97,97
11,1101,11,2020,10,9,2020,11,1101,33,33,9,4,320,320,9,4,99,33
11,1105,12,2020,4,3,2020,11,1105,33,34,4,4,320,320,4,4,34,23
9,0916,12,2020,16,11,2020,9,0903,33,34,4,4,222,320,5,4,35,23
16,1601,12,2020,22,9,2020,16,1609,33,34,4,1,320,320,4,4,35,32
1,0101,3,2020,12,2,2020,1,0116,33,34,4,4,320,222,4,9,35,97
10,1001,11,2020,16,6,2020,10,1006,33,34,1,1,320,320,9,9,92,97
1,0101,11,2020,19,10,2020,1,0103,33,34,4,4,320,320,3,3,93,52
1,0101,11,2020,1,10,2020,1,0101,33,34,4,4,320,320,5,5,97,26
6,0606,10,2020,20,2,2020,6,0602,33,34,4,4,320,320,1,1,97,97
18,1801,10,2020,2,9,2020,18,1801,33,34,4,4,320,320,3,4,97,97
1,0101,5,2021,8,1,2020,1,0101,33,34,9,9,320,320,5,5,97,97
1,0101,7,2020,24,2,2020,3,0308,33,34,4,4,320,320,4,3,97,97
1,0101,3,2021,27,1,2020,1,0101,33,34,9,9,320,320,9,9,99,99
1,0101,12,2020,30,10,2020,18,1801,33,35,4,4,320,320,5,5,26,22
1,0101,11,2020,26,10,2020,1,0101,33,35,4,4,320,320,9,9,26,26
1,0114,10,2020,31,8,2020,1,0114,33,35,4,4,320,320,5,5,43,24
4,0401,2,2021,16,9,2020,4,0406,33,35,1,1,320,320,5,5,97,97
12,1201,12,2020,4,11,2020,12,1201,33,35,4,4,320,320,9,9,97,97
1,0104,2,2020,20,1,2020,1,0101,33,36,4,4,320,320,9,5,12,12
4,0414,1,2021,7,12,2020,4,0401,33,36,4,4,320,484,5,9,23,97
14,1408,9,2020,6,8,2020,14,1408,33,36,4,1,320,320,2,4,52,41
10,1010,1,2021,6,3,2020,10,1010,33,36,4,9,320,320,4,4,72,23
12,1219,4,2021,23,11,2020,12,1219,33,36,4,4,320,320,2,2,92,97
1,0101,3,2020,6,2,2020,1,0101,33,36,4,4,320,320,4,4,97,97
1,0101,1,2021,14,12,2020,1,0101,33,36,4,1,320,320,4,5,97,97
1,0101,11,2020,16,3,2020,1,0108,33,37,4,4,320,320,4,4,33,41
9,0914,11,2020,26,10,2020,9,0914,33,37,1,1,320,320,2,2,72,97
1,0101,12,2020,28,12,2020,1,0101,33,37,4,1,320,320,2,3,97,97
1,0101,11,2020,29,10,2020,1,0115,33,38,4,4,320,320,4,4,43,23
1,0111,1,2020,8,1,2020,1,0111,33,38,1,4,320,320,2,2,92,97
13,1309,3,2021,1,12,2020,9,0901,33,38,4,4,320,320,5,5,97,97
1,0101,11,2020,17,11,2020,1,0116,33,38,4,4,320,320,4,5,97,97
19,1904,2,2021,17,12,2020,1,0101,33,39,4,4,320,320,4,5,26,26
16,1615,6,2020,11,2,2020,1,0101,33,41,4,4,320,320,4,3,97,97
1,0101,11,2020,27,10,2020,1,0101,33,47,4,4,320,320,2,2,71,97
1,0101,5,2021,22,12,2020,1,0101,33,48,4,4,320,320,2,4,97,81
1,0101,5,2021,28,10,2020,1,0101,33,999,4,9,320,320,4,9,35,97
1,0108,3,2020,28,2,2020,22,2204,33,999,4,4,320,720,2,1,52,97
20,2011,11,2020,4,11,2020,20,2001,33,999,4,4,320,840,1,1,97,97
19,1901,10,2020,10,2,2020,19,1901,33,999,4,9,320,320,9,9,97,97
