DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
20,2011,12,2016,3,11,2016,1,0101,999,999,9,9,222,320,9,9,99,99
20,2009,8,2016,1,4,2016,20,2009,999,999,9,9,222,320,9,9,99,99
1,0101,9,2016,6,7,2016,1,0101,51,42,9,4,276,320,9,4,99,12
1,0101,3,2017,22,7,2016,1,0101,999,999,9,9,276,320,9,9,73,51
1,0101,2,2017,21,10,2016,1,0101,999,999,9,9,276,222,9,9,26,98
1,0101,3,2017,29,11,2016,1,0101,999,999,9,9,276,320,9,9,98,98
1,0101,2,2017,16,6,2016,1,0101,999,999,9,9,320,320,4,4,21,12
1,0101,2,2017,22,9,2016,1,0101,58,52,4,4,320,320,5,3,24,12
1,0101,5,2016,22,3,2016,1,0101,34,35,4,4,320,320,3,4,26,12
22,2201,11,2016,13,9,2016,22,2201,32,35,4,4,320,320,3,4,33,12
1,0115,8,2016,20,7,2016,1,0101,34,33,4,4,320,320,3,3,33,12
1,0101,7,2016,30,5,2016,1,0101,53,44,4,4,320,320,3,4,34,12
9,0901,7,2016,27,4,2016,9,0901,52,59,4,4,320,320,3,3,43,12
1,0101,6,2016,14,1,2016,1,0108,999,999,9,9,320,320,9,9,98,12
1,0101,2,2017,3,11,2016,1,0101,999,41,9,4,320,320,9,3,98,12
1,0115,5,2016,5,2,2016,13,1301,999,42,9,4,320,320,9,3,99,12
1,0101,5,2016,14,4,2016,9,0901,999,999,9,9,320,320,9,3,1,23
1,0101,9,2016,28,7,2016,1,0101,999,999,9,9,320,320,9,9,3,23
14,1420,1,2017,24,6,2016,1,0110,31,28,4,4,320,320,3,3,3,23
1,0101,9,2016,12,9,2016,1,0101,999,999,9,9,320,320,9,4,1,26
1,0101,6,2016,8,2,2016,1,0108,37,39,4,4,320,320,4,4,11,22
1,0101,2,2017,5,9,2016,1,0101,34,34,9,4,320,320,4,4,11,22
1,0101,5,2017,28,1,2016,1,0108,48,44,9,4,320,320,3,4,11,25
1,0101,5,2016,15,3,2016,1,0101,42,32,4,4,320,320,4,4,21,21
9,0901,12,2016,29,9,2016,9,0901,59,49,4,4,320,320,4,4,22,21
16,1601,6,2016,9,3,2016,16,1601,48,42,4,4,320,320,4,4,22,21
1,0101,12,2016,4,10,2016,1,0102,46,45,4,4,320,320,3,4,23,21
1,0101,10,2016,8,8,2016,1,0101,999,999,9,9,320,320,4,4,21,21
1,0101,3,2017,24,11,2016,1,0101,28,32,4,4,320,320,4,4,21,21
1,0101,12,2016,26,10,2016,1,0101,37,35,4,4,320,320,4,4,26,21
1,0101,3,2017,10,6,2016,1,0101,999,999,9,9,320,320,4,4,21,21
1,0101,9,2016,12,8,2016,1,0101,999,999,9,9,320,320,4,4,21,21
1,0101,12,2016,16,11,2016,1,0101,30,30,4,9,320,320,4,4,21,21
1,0101,2,2017,20,12,2016,7,0710,31,31,1,4,320,320,4,4,23,21
1,0101,2,2017,29,11,2016,1,0101,44,42,4,4,320,320,4,4,24,21
1,0101,4,2016,22,2,2016,1,0101,34,32,4,4,320,320,4,4,26,21
1,0101,12,2016,29,9,2016,1,0102,46,52,4,4,320,320,4,4,21,21
1,0101,3,2017,3,10,2016,1,0101,58,45,4,4,320,320,4,3,21,21
1,0101,10,2016,19,9,2016,1,0101,999,999,4,4,320,320,9,9,21,21
1,0101,9,2016,12,7,2016,1,0103,44,34,4,4,320,320,4,4,24,21
1,0101,3,2016,27,1,2016,3,0308,39,29,4,4,320,320,3,3,26,21
9,0920,11,2016,13,10,2016,9,0920,45,47,4,4,320,320,4,4,21,22
1,0101,12,2016,22,11,2016,1,0114,34,34,1,4,320,320,4,4,22,22
1,0101,9,2016,17,6,2016,1,0113,29,33,4,4,320,320,4,4,22,22
1,0101,9,2016,15,6,2016,1,0101,31,33,4,4,320,320,4,4,22,22
1,0101,7,2016,13,4,2016,3,0309,47,51,9,9,320,320,4,4,22,22
1,0116,6,2016,9,5,2016,1,0101,999,999,9,9,320,320,4,4,22,22
5,0512,5,2016,19,2,2016,1,0101,999,999,9,9,320,320,4,4,22,22
1,0101,2,2017,20,7,2016,1,0101,35,34,4,4,320,320,4,4,22,22
13,1301,10,2016,25,8,2016,13,1301,47,36,4,4,320,320,4,4,22,22
13,1301,2,2016,18,1,2016,1,0101,35,35,4,4,320,320,4,4,22,22
20,2001,11,2016,7,6,2016,20,2001,31,29,4,4,320,320,3,3,23,22
1,0101,3,2016,3,2,2016,1,0101,31,30,4,4,320,320,4,4,22,22
20,2011,3,2017,17,10,2016,22,2202,40,40,4,4,320,320,4,4,21,22
1,0101,8,2016,16,6,2016,1,0108,999,999,9,9,320,320,9,9,22,22
9,0901,4,2016,10,2,2016,9,0901,31,31,1,4,320,320,4,4,22,22
3,0308,1,2017,8,12,2016,1,0101,999,999,9,9,320,320,9,9,23,22
1,0101,11,2016,3,10,2016,1,0101,999,999,9,9,320,320,4,4,21,22
18,1801,7,2016,13,4,2016,18,1801,45,46,4,4,320,320,3,4,23,23
18,1804,10,2016,23,8,2016,18,1804,33,27,4,4,320,320,3,3,23,23
6,0601,7,2016,7,7,2016,6,0602,49,40,4,4,320,320,4,3,21,23
4,0401,7,2016,23,5,2016,1,0101,999,999,9,9,320,320,9,9,21,23
1,0101,10,2016,20,7,2016,2,0202,35,28,4,4,320,320,4,3,21,23
1,0109,4,2016,22,1,2016,1,0101,50,52,9,9,320,320,9,9,21,23
1,0101,12,2016,24,10,2016,1,0115,999,999,9,9,320,320,9,9,22,23
17,1701,8,2016,5,7,2016,17,1710,31,27,4,4,320,320,4,4,22,23
6,0601,12,2016,5,8,2016,6,0610,33,34,4,4,320,320,3,3,23,23
16,1601,12,2016,19,10,2016,16,1601,999,999,1,4,320,320,3,3,23,23
10,1001,11,2016,29,9,2016,10,1008,51,999,4,9,320,320,9,9,23,23
1,0101,10,2016,22,7,2016,1,0101,999,999,9,9,320,320,9,9,23,23
12,1201,9,2016,12,1,2016,12,1201,999,999,9,9,320,320,3,3,23,23
21,2101,9,2016,18,8,2016,21,2101,44,43,9,4,320,320,9,4,23,23
1,0115,9,2016,13,6,2016,1,0115,29,28,4,4,320,320,9,9,23,23
13,1301,9,2016,22,7,2016,13,1302,999,999,9,9,320,320,9,9,23,23
6,0608,8,2016,19,7,2016,6,0608,31,32,4,4,320,320,3,3,23,23
9,0909,8,2016,16,6,2016,9,0909,30,25,1,1,320,320,3,3,23,23
14,1416,8,2016,21,6,2016,14,1416,31,29,1,1,320,320,3,3,23,23
9,0901,8,2016,30,6,2016,10,1008,999,999,9,9,320,320,9,9,23,23
18,1805,8,2016,22,7,2016,18,1805,999,999,9,9,320,320,9,9,23,23
20,2011,8,2016,9,5,2016,20,2011,38,999,9,9,320,320,3,9,23,23
9,0901,7,2016,29,6,2016,12,1201,999,35,4,4,320,320,3,3,23,23
4,0405,7,2016,12,5,2016,4,0406,21,23,1,1,320,320,9,9,23,23
14,1413,7,2016,3,6,2016,14,1413,999,999,9,9,320,320,9,9,23,23
13,1306,7,2016,18,4,2016,1,0101,999,999,9,9,320,320,9,9,23,23
9,0901,6,2016,17,2,2016,9,0901,999,999,9,9,320,320,9,9,23,23
13,1301,5,2016,17,3,2016,13,1326,31,30,4,4,320,320,3,3,23,23
10,1003,5,2016,14,3,2016,10,1003,39,33,4,4,320,320,3,3,23,23
12,1225,3,2017,14,10,2016,12,1225,41,37,4,4,320,320,3,3,23,23
17,1707,3,2017,16,3,2016,17,1702,32,34,4,4,320,320,3,9,23,23
19,1904,2,2017,9,12,2016,19,1904,27,27,4,4,320,320,3,3,23,23
15,1503,2,2017,2,11,2016,15,1505,999,999,9,9,320,320,9,9,23,23
22,2201,2,2017,19,9,2016,22,2201,999,999,9,9,320,320,9,9,23,23
1,0101,1,2017,3,6,2016,1,0101,999,999,9,9,320,320,9,9,23,23
4,0401,9,2016,21,7,2016,4,0409,30,24,1,1,320,320,4,3,23,23
16,1601,10,2016,22,3,2016,16,1601,999,999,1,9,320,320,9,9,23,23
5,0501,8,2016,5,7,2016,5,0501,999,999,9,9,320,320,4,9,24,23
3,0316,6,2016,24,5,2016,1,0101,26,26,4,4,320,320,9,3,26,23
1,0101,8,2016,1,4,2016,1,0101,31,31,4,4,320,320,4,4,26,23
11,1101,6,2016,9,5,2016,17,1712,65,999,4,9,320,320,4,9,26,23
9,0901,1,2017,19,4,2016,9,0901,42,39,4,4,320,320,4,3,26,23
12,1211,11,2016,6,7,2016,12,1211,26,27,4,4,320,320,2,3,26,23
1,0101,11,2016,19,9,2016,1,0101,999,999,9,9,320,320,9,9,21,23
1,0101,9,2016,17,3,2016,1,0101,32,37,4,4,320,320,4,3,22,23
16,1601,12,2016,17,8,2016,16,1601,42,46,9,4,320,320,9,3,23,23
22,2205,11,2016,6,4,2016,22,2205,999,38,9,9,320,320,9,9,23,23
1,0103,5,2016,11,4,2016,1,0103,26,27,4,4,320,320,3,3,23,23
13,1312,2,2017,20,9,2016,13,1312,46,999,4,9,320,320,3,9,23,23
14,1401,7,2016,11,3,2016,14,1401,34,31,4,4,320,320,3,3,23,23
5,0510,2,2016,13,1,2016,1,0101,31,35,4,9,320,320,3,4,23,23
1,0101,9,2016,15,4,2016,1,0101,36,29,4,4,320,320,4,3,26,23
19,1901,12,2016,28,10,2016,19,1901,27,23,4,4,320,320,3,3,23,23
7,0701,9,2016,12,7,2016,7,0701,31,33,1,1,320,320,3,3,23,23
21,2101,8,2016,9,2,2016,21,2101,21,21,4,4,320,320,9,3,23,23
9,0923,7,2016,22,6,2016,9,0923,31,31,4,1,320,320,4,4,23,23
15,1504,6,2016,18,2,2016,15,1504,999,999,9,9,320,320,9,9,23,23
12,1202,5,2017,27,12,2016,12,1202,999,999,9,1,320,320,9,3,23,23
5,0503,5,2016,11,3,2016,5,0503,999,999,4,4,320,320,3,3,23,23
1,0101,8,2016,16,5,2016,1,0101,999,999,9,9,320,320,9,9,23,23
1,0101,5,2016,11,2,2016,1,0101,56,56,4,4,320,320,9,4,24,23
1,0101,8,2016,15,4,2016,1,0101,27,28,4,4,320,320,3,3,24,23
18,1802,2,2017,18,11,2016,1,0101,33,33,4,4,320,320,4,4,24,23
1,0101,8,2016,22,6,2016,1,0108,32,28,4,4,320,320,9,3,21,24
9,0901,2,2017,2,11,2016,9,0901,999,999,9,9,320,320,9,9,21,24
1,0101,9,2016,14,6,2016,1,0108,999,999,9,9,320,320,4,4,21,24
3,0301,5,2016,21,3,2016,3,0301,39,44,4,4,320,340,3,9,23,24
1,0101,11,2016,10,10,2016,1,0101,35,33,4,4,320,320,3,4,24,24
1,0101,1,2017,7,10,2016,1,0101,42,38,4,4,320,320,4,4,24,24
1,0101,10,2016,2,9,2016,1,0101,29,29,4,9,320,320,4,9,21,24
1,0101,3,2016,21,1,2016,1,0101,999,999,9,9,320,320,9,9,22,24
7,0710,11,2016,19,7,2016,7,0710,33,31,4,4,320,320,4,4,24,24
1,0101,11,2016,13,10,2016,1,0101,39,36,4,4,320,320,3,3,24,24
1,0101,2,2017,2,11,2016,1,0101,999,999,9,9,320,320,9,9,25,25
1,0101,3,2017,4,11,2016,1,0101,29,26,4,4,320,320,3,3,25,25
1,0101,11,2016,25,4,2016,1,0101,999,999,9,9,320,320,4,4,26,26
1,0101,10,2016,5,7,2016,1,0101,30,30,4,4,320,320,4,4,26,26
1,0101,9,2016,7,3,2016,1,0101,30,35,4,9,320,320,4,4,26,26
11,1101,6,2016,7,4,2016,11,1104,999,999,9,9,320,320,4,4,26,26
1,0101,2,2016,5,1,2016,1,0105,36,35,4,4,320,320,5,4,26,26
1,0102,1,2017,14,9,2016,1,0102,36,37,4,4,320,320,4,4,26,26
1,0101,3,2017,13,12,2016,19,1904,40,31,4,4,320,320,4,4,26,26
22,2217,1,2017,20,9,2016,22,2201,25,27,4,4,320,320,9,4,26,26
1,0101,8,2016,14,4,2016,1,0101,46,999,4,9,320,320,4,9,26,26
1,0101,12,2016,29,8,2016,1,0101,33,29,4,9,320,320,4,4,21,26
1,0101,8,2016,21,6,2016,1,0101,31,31,4,4,320,320,4,4,21,26
1,0101,11,2016,28,10,2016,1,0102,35,34,4,4,320,320,4,4,21,26
21,2101,7,2016,14,6,2016,21,2101,46,44,9,9,320,320,3,4,23,26
9,0901,12,2016,14,10,2016,9,0901,50,50,4,4,320,320,4,4,26,26
1,0101,5,2017,1,6,2016,1,0101,999,999,9,9,320,320,9,9,26,26
1,0101,9,2016,23,5,2016,4,0406,31,29,4,4,320,320,4,4,26,26
1,0101,9,2016,22,3,2016,1,0101,57,51,4,9,320,170,4,9,26,26
6,0614,12,2016,28,10,2016,1,0101,32,31,4,4,320,320,4,4,26,26
1,0101,2,2017,16,8,2016,1,0101,999,999,9,9,320,320,4,4,24,26
15,1507,11,2016,28,10,2016,1,0101,49,44,4,9,320,320,4,4,26,26
1,0101,5,2016,16,2,2016,1,0113,43,40,4,4,320,320,3,3,26,26
18,1802,8,2016,28,6,2016,18,1802,31,31,4,4,320,320,3,4,33,21
17,1701,10,2016,30,8,2016,18,1801,999,53,9,4,320,320,9,4,31,23
1,0101,10,2016,26,4,2016,1,0101,999,999,9,9,320,320,9,9,33,23
9,0901,1,2017,31,8,2016,9,0901,29,26,1,1,320,320,3,3,34,23
10,1003,6,2016,17,5,2016,10,1018,26,23,4,4,320,320,4,3,35,23
22,2217,2,2016,29,1,2016,22,2217,24,24,9,4,320,320,9,3,31,23
1,0114,11,2016,25,7,2016,1,0114,26,27,4,4,320,320,3,3,31,23
1,0101,11,2016,12,9,2016,4,0408,29,25,4,4,320,320,3,3,31,23
1,0101,10,2016,9,8,2016,1,0108,32,31,4,4,320,320,3,3,31,23
12,1201,9,2016,9,6,2016,12,1201,30,27,4,9,320,320,3,9,31,23
5,0504,8,2016,22,2,2016,5,0504,27,26,4,4,320,320,3,3,31,23
1,0116,7,2016,16,3,2016,1,0101,999,999,9,9,320,320,9,9,31,23
19,1904,5,2017,19,7,2016,19,1904,31,22,4,4,320,320,3,3,31,23
1,0101,4,2016,21,1,2016,3,0302,29,31,4,4,320,320,3,3,31,23
1,0101,3,2017,6,10,2016,1,0108,43,41,9,9,320,320,9,9,31,23
21,2101,2,2016,26,1,2016,21,2106,28,24,4,9,320,320,3,3,31,23
10,1020,2,2017,5,10,2016,10,1020,34,29,4,4,320,320,3,3,31,23
10,1013,1,2017,12,7,2016,10,1013,31,28,4,4,320,320,3,3,31,23
19,1905,7,2016,2,3,2016,19,1905,999,999,9,9,320,320,9,9,33,23
17,1703,3,2016,22,2,2016,17,1703,31,26,4,4,320,320,3,3,33,23
5,0501,3,2017,25,11,2016,5,0501,50,36,4,4,320,320,3,4,33,23
1,0101,1,2017,29,9,2016,1,0101,999,999,9,9,320,320,9,9,33,23
18,1805,1,2017,28,11,2016,18,1805,999,999,9,9,320,320,9,9,33,23
11,1107,11,2016,12,9,2016,11,1107,33,32,4,4,320,320,3,3,34,23
16,1601,10,2016,23,5,2016,16,1601,40,35,1,4,320,320,3,3,34,23
1,0114,9,2016,8,6,2016,1,0114,40,42,9,9,320,320,3,3,34,23
17,1712,8,2016,16,5,2016,17,1712,999,35,9,4,320,320,9,3,34,23
14,1401,8,2016,19,4,2016,14,1401,40,33,4,1,320,320,3,3,34,23
1,0101,3,2017,10,10,2016,22,2204,22,23,4,4,320,320,3,3,34,23
21,2101,1,2016,7,1,2016,21,2101,999,999,9,9,320,320,9,9,34,23
5,0501,9,2016,12,4,2016,1,0101,37,32,4,4,320,320,3,4,34,23
1,0101,3,2017,13,10,2016,1,0101,999,999,9,9,320,320,9,9,35,23
12,1201,2,2017,3,11,2016,12,1201,32,32,4,4,320,320,3,4,35,23
5,0511,2,2016,29,1,2016,5,0511,999,31,9,9,320,320,9,9,35,23
13,1301,12,2016,23,8,2016,13,1301,33,31,4,4,320,320,3,4,31,23
22,2203,8,2016,5,7,2016,22,2203,999,28,9,4,320,320,9,3,31,23
11,1109,7,2016,18,4,2016,11,1109,999,33,9,4,320,320,9,3,31,23
5,0501,3,2017,26,4,2016,5,0501,999,999,9,9,320,320,9,9,31,23
20,2001,11,2016,12,10,2016,20,2001,35,30,9,9,320,320,4,3,33,23
10,1013,11,2016,9,5,2016,10,1013,37,31,4,4,320,320,3,3,33,23
3,0302,1,2017,12,9,2016,3,0302,39,33,4,4,320,320,3,3,34,23
10,1001,12,2016,9,12,2016,10,1001,35,34,4,4,320,320,3,4,34,23
17,1712,2,2017,2,11,2016,17,1712,26,40,4,4,320,320,3,3,31,23
1,0102,1,2017,12,10,2016,1,0102,44,42,4,4,320,320,4,3,35,23
9,0901,11,2016,16,8,2016,9,0901,44,42,4,4,320,320,4,3,31,23
1,0101,6,2016,26,4,2016,1,0101,26,25,4,4,320,320,3,3,32,23
16,1601,3,2017,22,9,2016,16,1601,28,27,4,4,320,320,3,3,34,23
5,0501,1,2017,12,10,2016,5,0501,29,30,4,4,320,320,3,3,34,23
1,0101,4,2017,4,8,2016,1,0101,999,999,9,9,320,320,9,9,34,23
19,1905,12,2016,5,9,2016,19,1905,999,999,9,9,320,320,9,9,35,23
4,0401,9,2016,15,7,2016,4,0401,28,29,4,4,320,320,3,3,35,23
1,0101,8,2016,27,7,2016,1,0101,25,29,4,4,320,320,3,3,35,23
1,0101,8,2016,24,5,2016,1,0101,32,31,4,4,320,320,3,3,35,23
1,0101,7,2016,21,6,2016,1,0101,25,27,4,4,320,320,3,3,35,23
1,0101,3,2016,27,1,2016,1,0101,41,33,4,4,320,320,3,3,35,23
1,0101,2,2017,8,7,2016,1,0101,37,30,4,4,320,320,3,3,33,24
1,0101,2,2017,12,10,2016,1,0101,43,38,4,4,320,320,3,4,33,24
18,1801,12,2016,2,11,2016,18,1801,46,37,4,4,320,320,4,4,32,26
1,0101,6,2017,20,7,2016,1,0101,32,35,4,9,320,320,4,9,33,26
1,0101,1,2017,25,10,2016,1,0101,999,999,9,9,320,320,9,9,34,26
1,0101,9,2016,28,6,2016,1,0101,35,32,4,4,320,320,3,3,35,26
1,0101,5,2016,27,4,2016,1,0101,33,31,4,4,320,320,3,4,34,26
1,0101,4,2016,2,2,2016,1,0101,27,32,4,9,320,724,3,9,34,26
5,0501,9,2016,11,8,2016,5,0501,55,41,4,4,320,320,3,4,31,26
1,0101,7,2016,9,6,2016,1,0101,40,31,4,9,320,320,4,9,33,26
13,1301,1,2017,25,10,2016,13,1301,42,999,4,9,320,320,3,9,33,26
1,0113,8,2016,4,4,2016,1,0108,38,39,4,4,320,320,3,4,34,26
7,0701,5,2016,13,5,2016,7,0710,999,999,9,9,320,320,9,9,34,26
1,0101,5,2016,13,5,2016,1,0101,999,999,9,9,320,320,9,9,33,26
1,0101,2,2017,29,6,2016,1,0106,47,45,4,4,320,320,3,4,41,22
21,2107,7,2016,11,4,2016,1,0101,36,31,4,4,320,320,3,4,42,23
1,0117,8,2016,17,6,2016,20,2004,999,999,9,9,320,320,9,9,41,23
10,1014,4,2016,26,2,2016,10,1014,999,999,9,9,320,320,9,9,41,23
9,0917,10,2016,4,8,2016,9,0917,39,29,4,4,320,320,3,9,43,23
20,2007,9,2016,20,7,2016,20,2007,30,23,4,4,320,320,3,3,43,23
1,0101,9,2016,29,8,2016,1,0101,999,999,9,9,320,320,9,9,43,23
15,1501,9,2016,27,7,2016,15,1508,36,34,9,9,320,320,9,9,43,23
22,2203,7,2016,3,5,2016,22,2203,35,28,4,4,320,320,3,3,43,23
8,0801,4,2016,12,1,2016,8,0801,32,25,1,1,320,320,3,3,43,23
18,1801,3,2016,16,2,2016,18,1801,38,30,4,4,320,320,3,3,43,23
14,1401,2,2017,2,8,2016,14,1406,37,28,1,1,320,320,9,3,43,23
21,2101,2,2016,28,1,2016,1,0108,999,999,9,9,320,320,9,9,43,23
6,0613,8,2016,18,5,2016,6,0602,39,42,4,4,320,320,3,4,43,23
17,1707,3,2016,8,2,2016,17,1706,31,24,4,4,320,320,3,3,43,23
17,1703,1,2017,19,12,2016,17,1701,30,26,4,4,320,320,3,3,43,23
17,1703,1,2017,3,6,2016,17,1703,29,34,4,4,320,320,3,3,43,23
1,0101,10,2016,26,9,2016,1,0101,40,37,4,4,320,320,3,3,42,23
2,0201,10,2016,11,10,2016,2,0201,26,31,4,4,320,320,3,4,43,23
10,1003,10,2016,23,8,2016,10,1001,999,999,9,9,320,320,9,9,43,23
1,0101,4,2016,23,2,2016,1,0101,999,999,9,9,320,320,9,9,43,23
1,0101,3,2016,16,2,2016,1,0101,33,33,4,4,320,320,4,3,43,23
1,0101,9,2016,29,6,2016,1,0106,43,39,4,4,320,320,2,3,43,23
1,0101,10,2016,31,8,2016,1,0101,38,32,4,4,320,320,4,4,43,24
9,0920,1,2017,13,12,2016,9,0920,28,32,4,4,320,320,1,4,44,24
1,0101,3,2016,26,1,2016,1,0101,999,999,9,9,320,320,9,9,43,26
1,0101,5,2016,16,3,2016,1,0101,43,41,5,4,320,320,4,4,52,21
1,0101,5,2016,18,3,2016,1,0101,999,33,9,9,320,320,9,9,52,21
1,0101,5,2016,14,4,2016,1,0101,45,46,4,4,320,320,3,4,52,22
1,0101,6,2016,22,1,2016,1,0101,999,999,9,9,320,320,9,9,52,22
10,1002,11,2016,30,9,2016,10,1002,46,45,4,4,320,320,3,3,52,23
7,0701,9,2016,5,9,2016,7,0701,30,41,1,1,320,320,1,3,52,23
20,2008,8,2016,10,6,2016,20,2008,56,999,4,9,320,320,1,9,52,23
19,1901,3,2017,24,1,2016,19,1901,26,24,4,4,320,320,2,3,52,23
9,0903,3,2017,7,9,2016,9,0903,38,28,1,1,320,320,1,3,52,23
18,1804,2,2016,28,1,2016,18,1804,35,29,9,4,320,320,9,3,52,23
13,1301,3,2016,19,1,2016,13,1301,25,23,4,4,320,320,3,3,52,23
11,1101,10,2016,25,7,2016,11,1101,38,28,4,4,320,320,3,3,52,23
9,0920,10,2016,17,10,2016,9,0920,36,27,4,4,320,320,2,3,52,23
20,2003,3,2017,15,11,2016,20,2003,26,31,4,4,320,320,2,3,52,23
13,1301,4,2017,14,10,2016,13,1301,50,49,4,4,320,320,3,3,52,23
12,1211,11,2016,29,9,2016,12,1215,26,28,9,4,320,320,9,3,54,23
1,0101,10,2016,8,8,2016,1,0107,39,34,4,4,320,320,2,4,52,23
1,0101,5,2016,4,4,2016,1,0101,37,34,4,4,320,320,3,3,52,23
1,0101,5,2016,9,3,2016,1,0102,44,37,4,4,320,320,3,4,52,24
1,0101,7,2016,3,6,2016,1,0115,33,27,4,4,320,320,3,3,52,24
1,0101,9,2016,4,7,2016,1,0101,38,40,9,4,320,320,3,9,52,24
1,0101,4,2017,18,5,2016,1,0101,35,33,4,4,320,320,3,4,52,24
1,0101,3,2017,1,12,2016,1,0101,27,29,4,4,320,320,3,3,51,24
1,0101,9,2016,11,7,2016,21,2106,39,34,4,4,320,320,4,4,52,24
16,1601,7,2016,10,6,2016,16,1601,31,36,4,4,320,320,4,4,52,26
1,0101,8,2016,16,6,2016,1,0116,42,41,4,4,320,320,3,4,52,26
1,0101,3,2016,23,2,2016,1,0101,39,31,4,4,320,320,3,4,52,26
4,0401,3,2016,12,2,2016,1,0101,999,999,9,9,320,320,9,9,52,26
1,0101,2,2017,15,8,2016,1,0101,42,32,9,4,320,320,9,5,52,26
1,0101,5,2016,8,3,2016,1,0103,38,34,4,4,320,320,4,4,52,26
6,0602,7,2016,6,6,2016,6,0602,35,35,4,4,320,320,3,4,72,23
1,0114,9,2016,25,8,2016,1,0114,34,34,4,4,320,320,2,3,71,23
5,0513,11,2016,7,9,2016,5,0513,36,31,4,4,320,320,9,3,72,23
9,0920,2,2017,9,8,2016,9,0920,42,46,4,4,320,320,2,3,72,23
1,0101,8,2016,5,7,2016,1,0101,999,999,9,9,320,320,9,9,72,23
11,1101,3,2017,2,11,2016,11,1101,26,32,4,4,320,320,3,3,72,23
12,1215,3,2017,7,12,2016,12,1215,38,30,4,4,320,320,1,3,72,23
6,0608,12,2016,16,8,2016,6,0608,23,21,4,4,320,320,3,3,72,23
20,2001,3,2016,12,1,2016,20,2001,29,30,4,4,320,320,1,3,72,23
1,0101,6,2016,2,3,2016,1,0101,999,999,9,9,320,320,9,9,73,23
15,1501,7,2016,27,5,2016,15,1501,35,32,9,4,320,320,3,3,74,23
12,1220,9,2016,30,6,2016,9,0920,31,36,4,4,320,320,3,4,74,24
1,0101,9,2016,8,8,2016,1,0101,37,33,4,4,320,320,3,4,72,26
16,1615,4,2016,1,4,2016,1,0101,999,999,9,9,320,320,9,9,83,22
8,0801,11,2016,18,10,2016,8,0801,37,36,9,1,320,320,3,9,81,23
