DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,6,2021,3,5,2021,5,0502,35,33,4,4,320,320,5,4,21,97
4,0401,1,2022,13,12,2021,4,0401,39,31,4,4,320,320,5,4,21,97
6,0614,2,2021,19,1,2021,1,0101,48,42,4,4,320,320,5,4,21,99
14,1401,1,2022,28,10,2021,9,0902,56,52,4,4,320,320,5,4,21,99
1,0101,3,2022,19,11,2021,1,0115,42,30,4,4,320,320,5,5,21,21
9,0901,11,2021,20,9,2021,9,0923,28,41,4,4,320,320,5,5,21,21
1,0101,5,2021,9,3,2021,1,0101,35,36,4,4,320,320,5,5,21,22
1,0101,9,2021,21,6,2021,1,0115,45,44,4,4,320,320,5,5,21,22
13,1301,11,2021,2,7,2021,13,1301,48,35,4,4,320,320,5,5,21,23
5,0504,7,2021,18,6,2021,5,0502,46,38,4,4,320,320,5,5,21,24
21,2101,4,2021,24,2,2021,21,2101,34,42,4,4,320,320,5,5,21,26
1,0101,8,2021,27,7,2021,1,0101,31,30,4,4,320,320,5,5,21,26
1,0101,7,2021,7,6,2021,1,0101,999,999,9,9,320,320,5,9,21,23
1,0111,7,2021,21,6,2021,18,1805,40,38,9,9,320,222,5,9,21,97
7,0701,2,2022,27,9,2021,7,0701,30,30,4,4,320,320,5,4,21,31
4,0410,6,2021,13,5,2021,1,0101,37,30,4,4,320,320,5,4,21,33
2,0201,2,2021,27,1,2021,1,0101,38,30,4,4,320,320,5,4,21,41
5,0504,9,2021,21,5,2021,5,0504,37,27,4,4,320,320,5,4,21,97
1,0101,8,2021,1,7,2021,1,0101,31,30,4,4,320,320,5,5,21,26
1,0101,6,2021,15,4,2021,1,0101,38,999,9,9,188,320,5,9,21,21
5,0506,10,2021,1,9,2021,5,0506,30,28,4,4,320,320,9,4,21,97
1,0101,3,2021,26,1,2021,1,0101,999,999,9,9,320,320,9,9,21,21
1,0101,6,2021,23,4,2021,1,0102,999,999,9,9,320,320,9,9,21,34
1,0101,4,2021,19,3,2021,18,1801,59,54,9,9,320,320,9,4,21,43
3,0308,5,2021,19,4,2021,1,0101,999,999,9,9,320,320,9,9,21,26
11,1101,11,2021,28,9,2021,11,1101,30,24,4,4,320,320,9,4,21,34
1,0101,6,2021,18,5,2021,1,0101,49,35,4,4,320,320,5,4,21,99
17,1712,1,2022,19,10,2021,17,1712,60,41,4,4,320,320,5,5,21,26
1,0101,6,2021,3,5,2021,1,0101,49,999,4,9,320,320,5,9,21,41
1,0114,1,2022,30,12,2021,5,0511,31,23,4,9,320,320,5,1,21,97
1,0101,1,2022,24,11,2021,1,0101,43,39,4,4,320,320,5,5,21,26
1,0101,9,2021,10,8,2021,1,0108,999,999,9,9,320,320,5,1,21,97
1,0101,9,2021,18,8,2021,1,0101,37,30,4,9,320,484,5,1,21,97
11,1101,9,2021,8,4,2021,11,1101,28,29,4,9,320,320,5,4,21,23
1,0101,7,2021,18,3,2021,1,0101,31,31,4,4,320,320,5,4,21,23
1,0101,8,2021,27,7,2021,1,0101,35,29,4,4,320,320,5,4,21,34
4,0401,6,2021,8,6,2021,1,0101,26,22,4,4,320,320,5,4,21,97
1,0101,6,2021,11,5,2021,1,0101,38,29,4,4,320,320,5,4,21,99
1,0115,7,2021,17,6,2021,1,0108,35,31,4,4,320,320,5,4,21,99
1,0113,9,2021,30,8,2021,1,0101,28,30,4,4,320,320,5,5,21,21
1,0101,12,2021,16,11,2021,12,1202,35,36,4,4,320,320,5,5,21,21
1,0101,7,2021,30,6,2021,1,0101,38,26,4,4,320,320,5,5,21,21
1,0101,5,2021,15,3,2021,1,0101,33,32,4,4,320,320,5,5,21,22
1,0101,6,2021,18,5,2021,1,0101,38,35,4,4,320,320,5,5,21,24
1,0101,5,2021,26,1,2021,1,0101,47,40,4,4,320,320,5,5,21,43
1,0101,6,2021,5,5,2021,1,0101,48,50,4,4,320,320,5,5,21,97
1,0101,10,2021,19,10,2021,1,0101,52,52,4,4,320,320,5,5,21,97
9,0901,12,2021,14,7,2021,9,0901,39,35,4,4,320,320,5,5,21,97
1,0101,12,2021,11,11,2021,1,0101,37,36,4,4,320,320,5,5,21,99
1,0101,9,2021,23,8,2021,1,0101,33,34,4,4,320,320,6,4,21,97
21,2101,11,2021,14,7,2021,1,0101,54,45,9,9,320,320,9,1,21,99
1,0101,5,2021,21,4,2021,1,0101,44,46,9,9,320,840,5,1,21,99
17,1702,11,2021,21,9,2021,17,1703,47,22,4,4,320,320,5,3,21,97
10,1008,7,2021,12,7,2021,10,1008,35,33,4,4,320,320,5,4,21,23
1,0101,8,2021,18,6,2021,1,0101,33,32,4,4,320,320,5,4,21,41
1,0101,1,2022,1,9,2021,1,0116,24,30,4,4,320,320,5,4,21,43
1,0101,4,2021,1,3,2021,1,0108,54,53,4,4,320,320,5,4,21,52
1,0101,1,2022,19,11,2021,1,0101,53,46,4,5,320,840,5,4,21,97
1,0101,5,2021,26,4,2021,6,0609,35,31,4,4,320,320,5,4,21,97
14,1413,2,2022,29,12,2021,4,0416,36,33,4,4,320,320,5,4,21,97
1,0101,4,2022,25,5,2021,1,0101,33,34,4,9,320,320,5,4,21,97
9,0901,8,2021,16,7,2021,12,1202,29,31,4,9,320,320,5,5,21,22
1,0101,4,2021,11,3,2021,1,0101,41,40,9,4,320,320,5,5,21,26
1,0101,3,2022,8,12,2021,1,0101,43,45,4,4,320,320,5,5,21,97
1,0101,9,2021,29,7,2021,1,0101,39,33,4,4,320,320,5,5,21,97
1,0101,9,2021,11,8,2021,1,0101,999,999,9,9,76,320,5,9,21,21
4,0403,10,2021,7,7,2021,1,0101,33,28,4,4,320,320,9,9,21,21
9,0901,11,2021,17,9,2021,8,0801,999,999,9,9,320,320,9,9,21,23
10,1001,10,2021,6,7,2021,1,0101,999,999,9,9,320,320,9,9,21,97
5,0506,2,2022,6,12,2021,10,1020,35,39,4,4,320,320,5,2,21,97
9,0901,3,2021,11,3,2021,12,1223,39,55,9,4,192,320,5,2,21,97
1,0101,6,2021,3,5,2021,3,0301,46,37,4,4,320,320,5,4,21,34
9,0916,8,2021,10,8,2021,9,0916,44,42,4,4,320,320,5,5,21,99
1,0101,6,2021,23,4,2021,1,0101,999,999,9,9,320,320,5,9,21,21
1,0101,2,2021,4,1,2021,1,0101,40,37,4,4,320,320,5,5,21,21
9,0901,2,2022,8,11,2021,1,0101,67,67,4,4,320,320,5,5,21,23
1,0101,7,2021,1,6,2021,1,0101,999,999,9,9,320,320,5,9,21,24
3,0308,12,2021,21,9,2021,1,0103,36,36,4,4,320,320,5,4,21,43
4,0406,8,2021,28,5,2021,4,0406,42,34,4,1,320,320,5,4,21,97
1,0101,12,2021,27,10,2021,1,0101,32,26,4,4,320,320,9,4,21,44
1,0101,4,2022,8,10,2021,1,0101,43,41,4,4,320,320,9,9,21,12
1,0102,4,2021,18,3,2021,1,0101,62,58,4,4,320,320,5,4,21,33
1,0101,11,2021,25,8,2021,1,0101,44,42,4,4,320,320,5,4,21,34
1,0101,6,2021,6,4,2021,1,0101,69,37,4,4,320,320,5,5,21,22
1,0101,5,2021,13,5,2021,3,0314,48,40,9,4,320,320,5,5,21,23
1,0106,2,2021,20,1,2021,1,0101,37,32,4,4,320,320,5,5,21,26
1,0101,7,2021,28,5,2021,1,0103,54,34,4,4,320,320,5,5,21,97
1,0101,3,2021,12,3,2021,1,0101,999,999,9,9,320,320,5,9,21,23
1,0101,1,2022,23,11,2021,1,0101,999,999,9,9,9999,9999,9,9,21,26
12,1222,5,2021,24,3,2021,12,1222,34,21,4,4,320,320,5,4,21,31
1,0101,8,2021,22,7,2021,3,0301,46,44,4,4,320,320,5,4,21,33
22,2201,4,2021,19,3,2021,1,0111,35,22,4,9,320,320,5,4,21,41
21,2101,6,2021,29,4,2021,21,2101,59,33,4,4,320,320,5,4,21,41
1,0101,4,2021,2,2,2021,1,0101,38,49,4,4,320,320,5,4,21,52
1,0101,3,2021,8,3,2021,1,0101,44,27,4,4,320,320,5,4,21,97
17,1701,5,2021,8,4,2021,17,1703,32,24,4,4,320,320,5,4,21,97
1,0111,10,2021,7,9,2021,1,0111,39,26,4,4,320,320,5,4,21,97
1,0101,5,2021,7,4,2021,1,0101,35,35,4,4,320,320,5,5,21,12
1,0101,3,2022,21,7,2021,1,0101,38,30,4,4,320,320,5,5,21,21
1,0101,3,2022,29,10,2021,1,0101,34,33,4,4,320,320,5,5,21,21
3,0309,6,2021,20,4,2021,1,0101,32,32,4,4,320,320,5,5,21,22
1,0115,3,2021,3,2,2021,9,0910,39,35,4,4,320,320,5,5,21,26
1,0101,3,2021,3,2,2021,1,0101,35,34,4,4,320,320,5,5,21,26
16,1601,9,2021,23,4,2021,16,1609,37,29,4,4,320,320,5,5,21,26
1,0101,10,2021,29,6,2021,1,0101,40,35,4,4,320,320,5,5,21,34
1,0101,2,2021,3,2,2021,1,0115,32,26,4,4,320,320,5,5,21,97
3,0301,5,2021,5,5,2021,1,0108,46,52,4,4,320,320,5,5,21,99
1,0101,12,2021,17,11,2021,1,0101,36,38,4,4,320,320,5,9,21,21
1,0101,2,2022,8,9,2021,1,0101,41,38,5,4,340,320,5,9,21,24
1,0101,3,2021,2,3,2021,1,0108,999,999,9,9,320,320,9,1,21,97
7,0717,10,2021,13,7,2021,7,0717,30,31,4,1,320,320,9,4,21,41
1,0101,1,2022,26,2,2021,1,0101,31,29,4,4,320,320,9,5,21,21
1,0101,6,2021,7,4,2021,1,0101,999,999,9,9,320,320,9,9,21,41
1,0101,8,2021,30,7,2021,1,0108,999,999,9,9,320,320,9,9,21,97
1,0101,8,2021,19,7,2021,1,0101,999,999,9,9,320,320,9,9,21,99
3,0301,2,2022,2,12,2021,3,0301,999,999,5,5,320,320,9,9,21,99
1,0101,5,2021,9,4,2021,1,0101,41,33,4,4,320,320,5,4,21,34
10,1006,1,2022,21,12,2021,14,1412,37,38,4,4,320,320,5,4,21,41
1,0101,10,2021,13,10,2021,1,0101,44,44,4,4,320,320,5,5,21,26
11,1101,4,2021,1,3,2021,11,1101,32,30,4,4,320,320,5,4,21,97
1,0101,7,2021,26,2,2021,1,0101,35,34,4,4,320,320,5,4,21,99
3,0301,4,2021,17,3,2021,1,0101,40,38,4,4,320,320,5,5,21,26
10,1001,10,2021,7,10,2021,11,1101,44,36,4,4,320,320,5,4,21,97
1,0101,6,2021,27,4,2021,1,0101,40,44,4,4,320,320,5,5,21,25
1,0101,3,2021,10,3,2021,1,0101,999,999,9,9,320,320,9,9,21,33
1,0104,10,2021,27,9,2021,9,0901,46,41,4,4,320,320,9,5,21,97
1,0101,5,2021,19,4,2021,1,0101,42,40,4,4,320,320,5,2,21,97
1,0101,8,2021,26,7,2021,22,2217,35,34,4,4,320,320,5,4,21,23
9,0901,3,2021,8,2,2021,9,0901,34,33,9,4,320,320,5,4,21,32
1,0101,11,2021,30,8,2021,1,0101,44,43,4,4,320,320,5,4,21,34
4,0413,7,2021,27,5,2021,1,0101,49,46,4,4,320,320,5,4,21,41
1,0101,1,2022,8,2,2021,1,0101,41,41,4,4,320,320,5,4,21,43
1,0102,5,2021,26,4,2021,1,0102,42,40,4,4,320,320,5,5,21,12
1,0101,12,2021,15,11,2021,13,1301,40,43,4,4,320,320,5,5,21,21
1,0111,5,2022,11,3,2021,1,0111,41,42,4,4,320,320,5,5,21,21
1,0101,3,2021,1,2,2021,1,0102,42,999,4,9,320,320,5,5,21,26
3,0308,8,2021,21,6,2021,3,0301,44,45,4,4,320,320,5,5,21,52
1,0101,9,2021,30,7,2021,1,0101,999,44,9,9,320,170,9,1,21,97
1,0109,11,2021,14,7,2021,1,0101,999,50,9,4,320,320,9,5,21,21
1,0101,5,2021,15,4,2021,1,0101,999,999,9,9,320,320,9,9,21,24
1,0101,9,2021,8,9,2021,1,0101,44,31,4,4,320,320,5,4,21,97
1,0101,12,2021,28,9,2021,1,0101,36,33,4,5,320,152,6,4,21,97
1,0101,10,2021,14,9,2021,1,0101,40,41,9,9,320,320,9,9,21,21
21,2101,5,2021,6,4,2021,1,0101,64,32,4,9,320,320,5,4,22,97
4,0416,2,2022,21,12,2021,4,0416,98,23,4,4,320,320,5,3,22,97
1,0101,1,2022,30,7,2021,16,1601,45,36,4,4,320,320,5,5,22,24
1,0110,7,2021,21,5,2021,1,0101,999,999,9,9,320,320,5,1,22,97
10,1001,8,2021,27,7,2021,10,1001,49,40,4,4,320,320,5,1,22,97
9,0901,12,2021,13,12,2021,9,0901,72,50,4,4,320,320,5,3,22,32
20,2001,6,2021,29,1,2021,20,2001,39,38,4,4,320,320,5,4,22,32
22,2201,4,2021,17,3,2021,22,2205,38,25,4,4,320,320,5,4,22,97
1,0101,12,2021,28,10,2021,1,0101,43,32,4,4,320,320,5,4,22,99
1,0101,8,2021,20,7,2021,1,0101,37,38,9,4,124,320,5,5,22,12
1,0101,1,2021,20,1,2021,1,0101,35,36,4,4,320,320,5,5,22,22
1,0101,3,2021,8,1,2021,1,0101,35,33,4,4,320,320,5,5,22,22
13,1301,3,2021,28,1,2021,9,0901,32,34,4,4,320,320,5,5,22,22
1,0101,4,2021,19,3,2021,1,0101,34,29,4,4,320,320,5,5,22,22
1,0101,7,2021,29,6,2021,1,0101,72,61,4,4,320,320,5,5,22,22
9,0901,4,2022,21,6,2021,9,0902,35,27,4,4,320,320,5,5,22,22
10,1001,12,2021,27,10,2021,13,1301,33,33,4,4,320,320,5,5,22,22
20,2011,6,2022,30,8,2021,22,2201,46,42,4,4,320,320,5,5,22,22
1,0101,10,2021,11,10,2021,1,0101,36,35,4,4,320,320,5,5,22,22
11,1101,10,2021,21,9,2021,9,0901,33,30,4,9,320,320,5,5,22,22
9,0901,10,2021,21,10,2021,9,0901,38,29,4,9,320,320,5,5,22,22
9,0901,11,2021,9,9,2021,9,0901,41,40,4,4,320,320,5,5,22,26
9,0902,11,2021,28,10,2021,9,0901,30,31,4,9,320,840,5,5,22,99
1,0101,9,2021,27,7,2021,1,0101,999,999,9,9,320,320,5,9,22,34
13,1301,6,2021,15,4,2021,9,0901,999,33,9,9,320,320,5,9,22,97
10,1001,2,2021,19,1,2021,10,1001,50,42,9,9,320,320,5,9,22,97
1,0101,2,2021,5,1,2021,1,0101,999,999,9,9,320,320,5,9,22,97
1,0101,2,2021,21,1,2021,1,0101,999,999,9,9,320,320,5,9,22,97
1,0101,9,2021,7,9,2021,1,0101,999,999,9,9,320,320,5,9,22,97
11,1101,11,2021,12,10,2021,11,1103,38,35,4,9,320,320,5,9,22,97
13,1317,6,2021,26,5,2021,1,0101,55,999,4,9,320,320,5,9,22,99
1,0101,11,2021,29,7,2021,1,0101,33,39,5,4,484,320,5,4,22,33
1,0101,11,2021,8,4,2021,3,0306,49,38,4,4,320,320,5,5,22,22
1,0101,9,2021,17,8,2021,1,0101,31,31,4,4,320,320,5,5,22,26
1,0101,7,2021,21,6,2021,1,0101,32,30,9,9,320,124,5,5,22,26
1,0101,8,2021,14,7,2021,20,2001,36,34,4,4,320,320,5,5,22,97
1,0101,10,2021,5,8,2021,1,0101,32,31,4,9,320,192,5,9,22,22
1,0101,6,2021,16,6,2021,1,0101,999,999,9,9,320,320,5,9,22,41
1,0101,8,2021,12,5,2021,1,0115,999,999,9,9,320,320,5,9,22,43
1,0101,7,2021,29,3,2021,1,0101,38,38,4,4,320,320,6,5,22,99
9,0916,11,2021,14,10,2021,9,0901,67,999,4,9,320,320,6,9,22,97
1,0101,4,2022,25,5,2021,1,0101,999,999,9,9,320,320,9,1,22,97
1,0101,5,2022,28,9,2021,1,0101,999,999,9,9,320,320,9,9,22,97
3,0314,1,2022,22,11,2021,5,0501,46,47,4,4,320,320,5,4,22,23
1,0101,9,2021,20,8,2021,1,0101,33,33,4,4,320,320,6,5,22,22
1,0101,12,2021,25,11,2021,1,0101,32,38,1,4,320,320,5,3,22,32
4,0401,1,2021,13,1,2021,4,0401,34,32,4,4,320,320,5,5,22,26
4,0410,2,2022,11,11,2021,4,0410,38,34,1,9,320,320,5,1,22,97
1,0101,9,2021,10,8,2021,4,0401,35,30,9,4,320,320,5,5,22,22
16,1602,9,2021,13,7,2021,16,1610,30,28,1,4,320,320,5,5,22,22
6,0606,3,2021,8,2,2021,6,0601,44,999,4,4,320,320,5,9,22,97
6,0606,3,2021,8,2,2021,6,0601,44,999,4,4,320,320,5,9,22,97
1,0101,4,2021,19,3,2021,1,0106,41,41,4,4,320,320,5,5,22,99
1,0101,9,2021,14,6,2021,1,0101,35,31,4,4,320,320,5,4,22,99
9,0916,10,2021,30,9,2021,12,1215,42,42,4,4,320,320,5,4,22,97
1,0101,10,2021,8,9,2021,1,0103,40,37,4,4,320,320,5,5,22,22
1,0101,5,2022,25,8,2021,1,0101,41,39,4,4,320,320,5,5,22,26
9,0919,8,2021,17,6,2021,11,1105,51,39,4,4,320,320,5,5,22,22
1,0101,10,2021,8,7,2021,1,0101,999,999,9,9,152,320,9,9,22,22
1,0101,6,2021,3,5,2021,1,0101,999,999,9,9,320,320,9,9,22,41
3,0302,11,2021,18,8,2021,1,0101,55,999,9,9,320,320,9,9,22,41
1,0101,4,2022,28,4,2021,1,0101,30,31,4,4,320,320,9,9,22,22
1,0101,5,2022,18,11,2021,1,0101,999,999,9,9,320,320,9,9,22,97
1,0101,6,2021,20,4,2021,1,0101,42,47,4,4,320,320,5,5,22,22
1,0101,6,2021,10,5,2021,1,0101,999,999,9,9,320,320,9,9,22,97
15,1501,9,2021,16,4,2021,15,1507,49,999,4,9,320,320,5,1,23,99
19,1910,9,2021,4,2,2021,19,1910,32,31,4,4,320,320,5,4,23,23
4,0401,8,2021,20,7,2021,1,0101,37,36,9,4,840,320,5,4,23,41
4,0401,5,2021,9,2,2021,4,0413,42,43,1,1,320,320,5,5,23,23
12,1222,5,2021,3,3,2021,9,0920,33,31,4,4,320,320,5,4,23,97
14,1407,3,2022,23,6,2021,14,1407,31,29,1,1,320,320,4,9,23,23
9,0916,1,2022,22,12,2021,12,1205,49,43,1,1,320,320,4,4,23,23
21,2101,3,2022,8,12,2021,22,2204,30,27,4,4,320,320,4,2,23,97
15,1503,10,2021,19,5,2021,15,1503,29,24,4,4,320,320,4,9,23,23
20,2001,11,2021,13,8,2021,20,2003,54,48,4,4,320,320,5,4,23,23
4,0406,3,2022,14,10,2021,4,0406,39,33,4,4,320,320,5,9,23,97
1,0101,10,2021,23,9,2021,22,2201,43,38,4,4,320,320,5,4,23,23
17,1703,1,2022,7,12,2021,17,1703,36,36,4,4,320,320,5,5,23,26
20,2001,10,2021,8,2,2021,20,2004,42,33,4,4,320,320,5,4,23,32
15,1501,3,2022,18,3,2021,15,1501,45,26,4,4,320,320,5,4,23,99
13,1301,4,2022,21,12,2021,13,1301,29,27,4,4,320,320,4,4,23,99
22,2205,7,2021,31,5,2021,22,2205,34,30,4,1,320,320,4,4,23,23
9,0901,9,2021,24,8,2021,9,0901,45,48,4,4,320,320,4,4,23,23
9,0916,11,2021,29,10,2021,12,1220,41,36,4,4,320,320,4,4,23,23
21,2101,11,2021,24,5,2021,21,2101,41,39,4,9,320,320,4,4,23,23
21,2101,8,2021,7,7,2021,20,2009,31,35,4,4,320,320,4,4,23,23
12,1216,8,2021,22,6,2021,12,1216,28,24,4,4,320,320,4,4,23,35
14,1401,6,2021,29,4,2021,14,1401,35,31,4,4,320,320,4,4,23,97
21,2101,3,2022,25,11,2021,21,2101,29,23,4,5,320,320,4,4,23,97
21,2101,6,2021,28,5,2021,21,2101,36,30,9,9,320,320,4,4,23,23
21,2101,11,2021,30,8,2021,21,2101,42,41,4,4,320,320,4,4,23,23
2,0201,8,2021,5,7,2021,2,0207,37,30,4,4,320,320,4,3,23,97
20,2001,11,2021,20,7,2021,22,2201,44,33,4,4,320,320,4,4,23,23
10,1004,5,2022,30,7,2021,10,1004,26,25,4,4,320,320,4,4,23,97
14,1412,3,2021,5,2,2021,14,1412,32,27,4,4,320,320,4,3,23,97
21,2101,10,2021,26,8,2021,21,2101,37,38,9,9,320,320,4,4,23,23
12,1208,11,2021,30,9,2021,12,1208,38,34,1,1,320,320,4,4,23,97
9,0901,10,2021,6,10,2021,9,0901,48,45,4,9,320,320,4,9,23,97
20,2005,10,2021,5,3,2021,20,2004,34,31,4,4,320,320,4,4,23,23
16,1609,11,2021,15,6,2021,16,1609,31,31,1,1,320,320,4,3,23,97
14,1414,8,2021,13,5,2021,14,1414,32,24,1,1,320,320,4,1,23,97
14,1415,3,2021,18,1,2021,14,1415,33,26,1,1,320,320,4,3,23,97
14,1405,12,2021,4,10,2021,14,1405,38,24,1,1,320,320,4,2,23,97
14,1410,1,2022,5,10,2021,14,1410,40,32,1,4,320,320,4,3,23,97
17,1703,11,2021,23,7,2021,17,1710,34,35,1,1,320,320,4,4,23,23
13,1307,2,2022,29,10,2021,13,1307,35,34,5,1,320,320,4,5,23,23
16,1616,10,2021,10,9,2021,16,1601,35,25,1,9,320,320,4,1,23,97
13,1311,4,2021,22,1,2021,13,1311,35,25,4,4,320,320,4,2,23,97
5,0513,9,2021,12,7,2021,5,0513,33,34,4,4,320,320,4,4,23,23
5,0509,5,2021,3,3,2021,5,0509,27,25,4,4,320,320,4,4,23,33
4,0413,7,2021,24,2,2021,10,1001,34,36,4,9,320,320,4,4,23,34
6,0601,10,2021,7,10,2021,6,0601,31,27,4,4,320,320,4,4,23,34
1,0106,1,2022,9,11,2021,1,0108,35,28,4,4,320,320,4,4,23,97
1,0101,7,2021,21,5,2021,1,0116,37,32,4,4,320,320,4,4,23,97
